playerid,mlbamid,name,season,age,g,gs,ip,tbf,h,er,hr,so,bb,ibb,hbp,babip,lob_percent,fip,x_fip,ld_percent,hr_fb,f_bv,c_tv,s_fv,o_swing_percent,c_sw_str_percent,x_era,position,ev90,barrels,barrel_percent,k_percent,bb_percent,k_minus_bb_percent,era,xera_gap,fip_era_gap
23550,676879,Aaron Ashby,2024,26,14,2,28.1,119,20,9,2,33,10,0,0,0.24324324324324326,0.625,2.813538562220269,2.856461554518226,0.173333333,0.111111111,96.25991189,NA,NA,0.32978723,0.33057851,3.03,RP,103.7,5,0.06578947,27.73109243697479,8.403361344537815,19.327731092436977,2.882562277580071,-0.1474377224199288,0.06902371535980212
21844,666129,Braxton Garrett,2024,26,7,7,37,161,40,22,5,34,4,0,5,0.30973451327433627,0.5952381,3.815128426938444,3.4886498922834526,0.188034188,0.142857142,90.22222222,86.35185185,NA,0.32844575,0.28183362,4.43,SP,107.5,10,0.08474576,21.11801242236025,5.590062111801243,15.527950310559007,5.351351351351352,0.921351351351352,1.536222924412908
17998,664126,Pete Fairbanks,2024,30,46,0,45.1,185,36,18,4,44,17,2,0,0.26666666666666666,0.69620253,3.4973621405119717,3.884547151803231,0.18852459,0.086956521,97.35519126,NA,NA,0.25537634,0.30172414,4.08,RP,104,7,0.05645161,23.783783783783786,10.27027027027027,13.513513513513516,3.5920177383592016,-0.4879822616407985,0.09465559784722988
26304,663773,Bryan Hoeing,2024,27,34,2,53.2,210,43,13,4,43,14,1,0,0.26174496644295303,0.81712062,3.3155481242291054,3.5017409104529493,0.245033112,0.097560975,93.95927602,NA,86.82208589,0.29953917,0.28900256,5.07,RP,104.8,12,0.07843137,20.476190476190474,7.142857142857142,13.333333333333332,2.199248120300752,-2.8707518796992484,-1.1163000039283535
15541,643511,Tyler Rogers,2024,33,77,0,70.1,290,67,22,7,51,6,2,7,0.273972602739726,0.81196581,3.564584072482162,3.6895967091621196,0.160714285,0.106060606,82.38390093,NA,NA,0.30334728,0.27744511,3.01,RP,102.9,10,0.04424779,17.586206896551722,5.172413793103448,12.413793103448274,2.8245363766048506,-0.1854636233951492,-0.7400476958773115
17948,663423,Trent Thornton,2024,30,71,0,72.1,294,63,29,8,77,19,1,5,0.2972972972972973,0.72559367,3.470627297194436,3.5587832618279474,0.232804232,0.109589041,95.30239521,90.70472441,NA,0.36335404,0.29473684,3.34,RP,103.9,15,0.07772021,26.190476190476193,8.503401360544217,17.687074829931976,3.61997226074896,0.2799722607489601,0.14934496355452387
27688,686799,Jack Kochanowicz,2024,23,11,11,65.1,266,68,29,7,25,10,1,8,0.2824074074074074,0.73490814,4.620561524144523,4.477425603858102,0.185520361,0.129629629,95.90222222,NA,NA,0.32296651,0.21769499,4.97,SP,105.8,14,0.06278027,9.398496240601503,7.142857142857142,2.2556390977443606,4.009216589861752,-0.960783410138248,-0.611344934282771
21690,665795,Edward Cabrera,2024,26,20,20,96.1,418,82,53,15,107,50,0,5,0.27800829875518673,0.6637931,4.682050792565845,3.944867597694068,0.205533596,0.182926829,96.33641975,NA,NA,0.30959164,0.27739331,4.78,SP,105.4,22,0.0859375,25.598086124401913,13.157894736842104,12.440191387559809,4.963579604578564,0.18357960457856404,0.28152881201271907
14706,607455,Anthony Banda,2024,30,48,2,49.2,209,44,17,5,50,18,6,2,0.291044776119403,0.78947368,3.669835586083085,3.8832669112286364,0.185185185,0.1,96.1619256,NA,NA,0.35926773,0.28423773,3.26,RP,105.2,9,0.0647482,23.923444976076556,12.440191387559809,11.483253588516748,3.1097560975609757,-0.15024390243902408,-0.5600794885221094
14814,571656,Buck Farmer,2024,33,61,1,71,299,56,24,7,70,29,6,7,0.26344086021505375,0.81508516,3.997465783077402,4.440743026540897,0.215789473,0.086419753,92.64410058,NA,NA,0.32244318,0.28437233,4.14,RP,104.5,16,0.08290155,23.411371237458194,14.046822742474916,9.364548494983278,3.0422535211267605,-1.0977464788732392,-0.9552122619506416
27552,668933,Graham Ashcraft,2024,26,15,15,77.1,350,89,45,11,57,27,0,6,0.3132530120481928,0.67542214,4.821652300944659,4.556212812417195,0.198443579,0.135802469,94.90990991,95.62208398,NA,0.30588235,0.23621461,5.14,SP,104.4,20,0.07692308,16.28571428571429,9.428571428571429,6.857142857142859,5.252918287937743,0.1129182879377435,0.4312659869930844
20375,669711,Greg Weissert,2024,29,62,0,63.1,263,65,22,7,58,20,4,0,0.3258426966292135,0.70478723,3.7191114681909845,3.9056889523311265,0.214285714,0.102941176,93.85837651,NA,NA,0.32675045,0.27643065,3.51,RP,103.5,11,0.05945946,22.0532319391635,9.125475285171103,12.927756653992397,3.137876386687797,-0.372123613312203,-0.5812350815031877
19976,668338,Tyson Miller,2024,28,58,0,62,235,39,16,7,54,11,0,5,0.20253164556962025,0.81858407,3.6664798551990265,4.174103818828874,0.196319018,0.086419753,89.64767932,NA,NA,0.35466179,0.26766595,3.41,RP,104.4,13,0.07878788,22.97872340425532,6.808510638297872,16.170212765957448,2.32258064516129,-1.08741935483871,-1.3438992100377365
13293,543056,Danny Coulombe,2024,34,33,0,29.2,107,15,7,3,32,5,0,0,0.1791044776119403,0.82278481,2.8294010110220693,2.941858421747514,0.114285714,0.107142857,90.59259259,85.84892086,NA,0.30038023,0.29399142,2.91,RP,105,4,0.05714286,29.906542056074763,4.672897196261682,25.23364485981308,2.1575342465753424,-0.7524657534246577,-0.6718667644467269
30076,694738,Landen Roupp,2024,25,23,4,50.1,217,43,20,2,47,26,0,1,0.2907801418439716,0.72916667,3.4247579500845777,4.169877622624837,0.232394366,0.047619047,94.43342037,NA,NA,0.28021978,0.30871003,4.05,RP,105.9,7,0.04895105,21.658986175115206,12.442396313364055,9.216589861751151,3.592814371257485,-0.4571856287425149,0.1680564211729072
23974,678495,Randy Rodriguez,2024,24,35,1,52.1,221,47,25,4,53,18,0,3,0.3006993006993007,0.625,3.338454336100384,4.107228624419184,0.166666666,0.06557377,97.48125,NA,NA,0.31960784,0.30375427,3.19,RP,104.5,11,0.07482993,23.981900452488688,9.502262443438914,14.479638009049774,4.318618042226488,1.128618042226488,0.9801637061261039
6902,527048,Martin Perez,2024,33,26,26,135,590,151,68,22,107,49,0,5,0.31695331695331697,0.76923077,4.899813160601958,4.483704095108578,0.199530516,0.144736842,90.84444444,88.01829268,NA,0.31417625,0.27219203,5.38,SP,105.9,37,0.08624709,18.135593220338983,9.152542372881356,8.983050847457626,4.533333333333333,-0.8466666666666667,-0.36647982726862516
19312,615698,Cal Quantrill,2024,29,29,29,148.1,656,156,82,23,110,69,0,11,0.3002257336343115,0.75073602,5.31704164978411,4.8710818225249986,0.222943722,0.149350649,93.89915174,NA,86.58139535,0.27377154,0.23856333,5.31,SP,104.5,34,0.07296137,16.76829268292683,12.195121951219512,4.573170731707318,4.983119513841999,-0.326880486158001,-0.3339221359421112
14332,606303,Joel Payamps,2024,30,68,0,59,235,39,20,7,59,18,4,2,0.21476510067114093,0.73170732,3.7258018845150325,3.7979464631997284,0.202614379,0.111111111,94.80982906,NA,NA,0.31299213,0.28333333,4.11,RP,104.9,15,0.09615385,25.106382978723403,10.212765957446807,14.893617021276595,3.0508474576271185,-1.0591525423728818,-0.674954426887914
27487,689017,Landon Knack,2024,26,15,12,69,286,58,28,14,69,18,0,3,0.24175824175824176,0.85858586,4.717204480270359,4.227013500665944,0.18877551,0.142857142,93.52443609,NA,NA,0.2820122,0.27067015,3.91,SP,106,20,0.10204082,24.125874125874127,7.3426573426573425,16.783216783216783,3.6521739130434785,-0.25782608695652165,-1.0650305672268807
30055,700249,Cade Povich,2024,24,16,16,79.2,352,80,46,12,69,34,1,3,0.2905982905982906,0.67864271,4.785726691904329,4.991194794395859,0.180327868,0.105263157,92.25109489,88.3627451,NA,0.29907773,0.27429806,4.11,SP,103.1,22,0.08943089,19.602272727272727,10.795454545454545,8.806818181818182,5.227272727272727,1.1172727272727263,0.44154603536839776
21520,663687,Hogan Harris,2024,27,21,9,72.1,305,65,23,7,61,33,0,3,0.2885572139303483,0.78947368,4.2309959821756395,4.68700554387487,0.229268292,0.085365853,92.8973607,94,NA,0.27751938,0.27205276,5.04,RP,103.1,15,0.07211538,20,11.80327868852459,8.19672131147541,2.871012482662968,-2.168987517337032,-1.3599834995126714
20271,678226,Daysbel Hernandez,2024,27,16,0,18,74,10,5,0,26,10,1,1,0.2702702702702703,0.71428571,2.110923999032809,3.454931756062397,0.194444444,0,97.49006623,NA,NA,0.35436893,0.2969697,2.49,RP,102.9,1,0.02702703,35.13513513513514,16.216216216216218,18.91891891891892,2.5,0.009999999999999787,0.38907600096719097
22304,669724,Brenan Hanifee,2024,26,21,3,29.1,120,27,6,2,23,6,0,0,0.2808988764044944,0.86092715,3.098297943852161,3.552123684840213,0.175824175,0.076923076,95.03289474,NA,NA,0.30241935,0.24384787,3.07,RP,105,4,0.04395604,19.166666666666668,5,14.166666666666668,1.8556701030927834,-1.2143298969072165,-1.2426278407593776
16814,657612,Tim Hill,2024,34,62,0,67,291,77,25,2,31,19,2,2,0.31645569620253167,0.69327731,3.5694649332216204,4.016395037659975,0.161016949,0.054054054,89.27282492,NA,NA,0.34468938,0.23451777,3.54,RP,105.1,4,0.0167364,10.652920962199312,7.903780068728522,2.7491408934707904,3.3582089552238807,-0.1817910447761193,-0.21125597799773965
14771,641941,Emilio Pagan,2024,33,38,1,38,158,40,19,6,44,11,0,0,0.35051546391752575,0.72769953,3.7717429969449516,3.629016758897378,0.215686274,0.125,94.62390671,NA,83.91011236,0.35714286,0.29292929,3.97,RP,104.5,9,0.08737864,27.848101265822784,6.962025316455696,20.88607594936709,4.5,0.5299999999999998,0.7282570030550484
16269,607644,John Means,2024,31,4,4,20.2,80,16,6,2,16,2,0,1,0.23728813559322035,0.80246914,3.3116410730780723,4.541074295329494,0.25,0.058823529,90.46666667,NA,NA,0.31182796,0.28125,4.68,SP,104.5,4,0.06557377,20,3.75,16.25,2.673267326732673,-2.0067326732673267,-0.6383737463453993
19618,663855,Jordan Hicks,2024,27,29,20,109.2,481,112,50,12,96,47,0,9,0.31545741324921134,0.75396825,4.370127233082393,4.340153211109096,0.180981595,0.118811881,94.65470852,NA,84.35215054,0.26969178,0.26938776,4.91,SP,105.3,31,0.09422492,19.95841995841996,11.642411642411643,8.316008316008316,4.1208791208791204,-0.7891208791208797,-0.24924811220327214
23307,676092,Collin Snider,2024,28,42,0,41.2,169,36,9,5,47,13,2,0,0.2980769230769231,0.83333333,3.4064798149108944,3.5157371120511756,0.261682242,0.108695652,94.25483871,89.6875,NA,0.33506494,0.30029586,3.94,RP,102.5,11,0.10091743,27.810650887573964,8.875739644970414,18.934911242603548,1.966019417475728,-1.973980582524272,-1.4404603974351664
30160,690916,Richard Fitts,2024,24,4,4,20.2,85,19,4,0,9,7,0,0,0.2753623188405797,0.76923077,3.3116410730780723,5.506492052857331,0.179104477,0,94.55,NA,88.82352941,0.37142857,0.23566879,4,SP,102.5,1,0.01449275,10.588235294117647,8.235294117647058,2.3529411764705888,1.7821782178217822,-2.217821782178218,-1.52946285525629
17536,621114,Ryan Burr,2024,30,34,4,32.2,140,29,15,4,47,12,0,1,0.32894736842105265,0.71428571,3.074643023040875,3.1491012832976812,0.225,0.111111111,94.14222222,NA,NA,0.36235955,0.30877192999999997,3.56,RP,104.3,7,0.0875,33.57142857142857,9.285714285714286,24.285714285714285,4.192546583850931,0.6325465838509312,1.1179035608100563
19677,642397,Gregory Soto,2024,29,66,0,53,244,56,26,4,65,27,3,8,0.37142857142857144,0.71428571,3.675913832220771,3.8359202053304755,0.211267605,0.1,97.55035971,NA,NA,0.32175503,0.29209979,4.37,RP,103.6,11,0.07638889,26.639344262295083,15.573770491803279,11.065573770491804,4.415094339622642,0.045094339622641755,0.7391805074018709
1247,493603,Adam Ottavino,2024,38,60,0,56,245,49,27,6,70,23,1,7,0.30935251798561153,0.7082153,3.666479880469207,3.8936317906988376,0.146853146,0.1,92.44292237,87.72807018,NA,0.28571429,0.31809145,3.19,RP,104.5,11,0.07586207,28.57142857142857,12.653061224489795,15.918367346938775,4.339285714285714,1.1492857142857145,0.6728058338165073
13435,572955,Pierce Johnson,2024,33,58,0,56.1,236,48,23,6,67,25,1,2,0.3088235294117647,0.75075075,3.610266830658983,3.648191905226945,0.176056338,0.113207547,95.53393665,92.07692308,NA,0.29882813,0.30752454,3.8,RP,105.3,11,0.07746479,28.389830508474578,11.864406779661017,16.52542372881356,3.6898395721925135,-0.11016042780748636,0.07957274153353033
14739,621112,Paul Blackburn,2024,30,14,14,75.1,316,76,39,12,59,21,0,3,0.2895927601809955,0.70913462,4.626656794086845,4.1414620614484,0.202586206,0.151898734,91.67164179,89.11567164,NA,0.31830601,0.2450495,4.59,SP,103.4,19,0.08154506,18.670886075949365,7.59493670886076,11.075949367088604,4.673768308921439,0.08376830892143872,0.04711151483459375
23335,676282,Joey Cantillo,2024,24,9,8,38.2,163,35,21,6,44,15,0,0,0.29591836734693877,0.67307692,4.071652206966341,3.4621427820475024,0.165048543,0.166666666,92.20461095,NA,NA,0.26932668,0.29817159,3.83,SP,103.6,8,0.07692308,26.993865030674847,9.202453987730062,17.791411042944787,4.947643979057592,1.1176439790575916,0.8759917720912505
27582,669721,Davis Daniel,2024,27,6,6,30.1,134,39,21,5,28,6,0,1,0.3617021276595745,0.61538462,4.155490808759879,4.15603019782228,0.202020202,0.116279069,91.56326531,NA,NA,0.3554007,0.27952756,4.34,SP,104.7,10,0.1010101,20.8955223880597,5.223880597014925,15.671641791044774,6.279069767441861,1.939069767441861,2.123578958681982
14874,594580,Sam Moll,2024,32,48,0,37.2,152,27,14,3,38,14,2,2,0.25263157894736843,0.69587629,3.458515255389047,3.9083643422822494,0.145833333,0.081081081,92.79277108,NA,NA,0.30898876,0.29326923,2.89,RP,104.3,6,0.06122449,25,11.842105263157894,13.157894736842106,3.3870967741935485,0.49709677419354836,-0.07141848119549854
30107,681035,Christian Scott,2024,25,9,9,47.1,197,45,24,8,39,12,0,2,0.27205882352941174,0.73221757,4.603099535193101,4.705872888263329,0.169014084,0.111111111,94.26201923,NA,84.86585366,0.30607477,0.23857868,4.4,SP,105.2,15,0.10416667,19.796954314720814,7.1065989847715745,12.69035532994924,4.585987261146497,0.18598726114649633,-0.017112274046604092
24737,681402,Gus Varland,2024,27,26,0,26.1,115,30,10,2,27,8,1,1,0.36363636363636365,0.74585635,3.128505088785981,3.921122704043214,0.217948717,0.064516129,95.28957529,NA,NA,0.27272727,0.3010989,3.59,RP,103.3,4,0.05063291,23.47826086956522,8.695652173913043,14.782608695652176,3.4482758620689653,-0.14172413793103456,0.3197707732829844
26252,669062,Erik Miller,2024,26,73,10,67.1,284,50,29,7,87,38,0,1,0.2847682119205298,0.70707071,3.6714303543936833,3.5325459846146083,0.147435897,0.129629629,96.92234548,NA,NA,0.27856226,0.28245476,3.14,RP,103.5,11,0.06962025,30.633802816901408,13.732394366197184,16.901408450704224,3.889716840536513,0.7497168405365127,0.21828648614282953
27889,669372,J.T. Ginn,2024,25,8,6,34,142,36,16,4,29,9,1,2,0.32653061224489793,0.74879227,3.9605974698974213,3.8987232724652428,0.205882352,0.121212121,92.9352518,89.33333333,NA,0.2755102,0.27131783,4.59,SP,106.2,7,0.06862745,20.422535211267608,8.450704225352112,11.971830985915496,4.235294117647059,-0.354705882352941,0.27469664774963753
29878,680732,Sean Burke,2024,24,4,3,19,76,12,3,2,22,7,0,0,0.2222222222222222,0.92592593,3.3243745151319004,3.4679618687221883,0.276595744,0.105263157,95.296,NA,NA,0.33149171,0.26213592,3.8,SP,104.6,4,0.08510638,28.947368421052634,9.210526315789473,19.73684210526316,1.4210526315789473,-2.3789473684210525,-1.903321883552953
12988,605177,Andrew Chafin,2024,34,62,0,56.1,246,52,22,5,70,31,4,1,0.3381294964028777,0.75324675,3.5392609275233595,3.942157247356967,0.236111111,0.086206896,91.78625954,NA,NA,0.375,0.28748707,3.64,RP,102.9,9,0.0625,28.455284552845526,14.634146341463413,13.821138211382113,3.5294117647058822,-0.11058823529411788,-0.009849162817477275
20191,676477,Garrett Whitlock,2024,28,4,4,18.1,75,14,4,1,17,7,0,1,0.2653061224489796,0.87378641,3.330116153275672,3.858123067715136,0.244897959,0.066666666,93.43835616,86.67741935,NA,0.31073446,0.25545171,4.49,SP,103.7,3,0.06,22.666666666666664,10.666666666666668,11.999999999999996,1.9889502762430937,-2.5010497237569065,-1.3411658770325783
17282,656629,Michael Kopech,2024,28,67,0,67.2,279,44,26,9,88,34,2,5,0.24475524475524477,0.79545455,4.02362274012879,3.8140153986112293,0.167785234,0.132352941,98.76759777,91.23214286,NA,0.34749621,0.31675393,3.49,RP,103.2,16,0.10526316,31.54121863799283,14.695340501792115,16.845878136200717,3.4821428571428568,-0.007857142857143451,-0.5414798829859331
29514,689981,River Ryan,2024,25,4,4,20.1,81,15,3,1,18,9,0,0,0.2641509433962264,0.88495575,3.3632011020673733,4.285439349772903,0.111111111,0.047619047,96.04054054,93.88888889,NA,0.27810651,0.26013514,4,SP,103.1,4,0.07407407,22.22222222222222,11.11111111111111,11.11111111111111,1.3432835820895521,-2.656716417910448,-2.019917519977821
25890,687911,Bryan King,2024,27,28,0,26.1,109,20,7,1,32,10,0,3,0.30158730158730157,0.82278481,2.710783454734234,3.5377277253581587,0.193548387,0.04347826,92.09128631,NA,NA,0.26794258,0.27884615,3.17,RP,102.9,2,0.03125,29.357798165137616,11.926605504587156,17.431192660550458,2.413793103448276,-0.7562068965517241,-0.2969903512859582
12049,543294,Kyle Hendricks,2024,34,29,24,130.2,567,147,86,21,87,43,0,3,0.3050847457627119,0.64180929,4.98025537674649,4.591979100568073,0.213457076,0.142857142,87.69387755,NA,NA,0.32654659,0.26416862,4.81,SP,103,32,0.07373272,15.343915343915343,8.112874779541446,7.231040564373897,5.944700460829494,1.1347004608294942,0.9644450840830041
12095,554340,Yimi Garcia,2024,33,39,0,39,153,23,15,6,49,12,3,2,0.20238095238095238,0.76923077,3.730582452745228,3.630285302480226,0.170454545,0.122448979,96.31610942,88.60606061,NA,0.37430168,0.29193548,2.98,RP,103.3,12,0.13333333,32.02614379084967,11.11111111111111,20.915032679738562,3.4615384615384617,0.4815384615384617,-0.26904399120676636
21649,665622,Luis Medina,2024,25,8,8,40,180,43,23,4,32,20,1,1,0.3170731707317073,0.68493151,4.441479778289795,5.107090706378221,0.204724409,0.076923076,95.95588235,NA,NA,0.28395062,0.23333333,4.65,SP,105.7,11,0.08661417,17.77777777777778,12.222222222222221,5.555555555555557,5.175,0.5249999999999995,0.7335202217102053
17677,605488,Jeffrey Springs,2024,31,7,7,33,142,34,12,5,37,11,0,1,0.32954545454545453,0.87179487,3.9846615964716134,3.8018836523095767,0.195652173,0.128205128,89.875,NA,NA,0.37704918,0.28318584,3.67,SP,101.7,9,0.09677419,26.056338028169012,8.450704225352112,17.6056338028169,3.272727272727273,-0.397272727272727,-0.7119343237443405
17034,656887,Sean Reid-Foley,2024,28,23,0,21.2,90,13,4,0,25,14,0,0,0.2549019607843137,0.62962963,2.7972489332165082,3.70445416329573,0.137254901,0,94.95402299,NA,NA,0.25110132,0.2987013,2.91,RP,105.4,0,0,27.77777777777778,15.555555555555555,12.222222222222223,1.6981132075471699,-1.2118867924528303,-1.0991357256693384
10954,594798,Jacob deGrom,2024,36,3,3,10.2,44,11,2,1,14,1,0,1,0.37037037037037035,0.94827586,2.322729727998373,2.8049892137428785,0.185185185,0.083333333,97.39240506,NA,NA,0.35483871,0.33139535,2.51,SP,108.2,3,0.10714286,31.818181818181817,4.545454545454546,27.27272727272727,1.7647058823529413,-0.7452941176470584,-0.5580238456454316
24978,681870,Erik Sabrowski,2024,26,8,0,12.2,47,6,0,0,19,4,0,0,0.25,1,1.1138477872282349,2.6656461999107384,0.25,0,92.6754386,NA,NA,0.2970297,0.28282828,1.61,RP,103.3,0,0,40.42553191489361,8.51063829787234,31.91489361702127,0,-1.61,-1.1138477872282349
19330,670036,Matt Festa,2024,31,19,0,23.2,100,21,15,2,24,8,1,1,0.2923076923076923,0.44117647,3.377747423652153,4.515224858021987,0.212121212,0.057142857,91.86075949,89.44444444,NA,0.3592233,0.26356589,3.94,RP,103.1,4,0.05970149,24,10,14,5.818965517241379,1.878965517241379,2.441218093589226
23221,675627,Michael Grove,2024,27,39,2,51,216,46,29,6,54,16,0,6,0.29850746268656714,0.62080537,3.8723621840295537,3.7660171466369157,0.201438848,0.125,95.91919192,92.98461538,NA,0.32991803,0.28657799,3.64,RP,105.9,13,0.09285714,25,10.185185185185185,14.814814814814815,5.117647058823529,1.4776470588235289,1.2452848747939753
20045,674944,Sean Guenther,2024,28,17,0,21,73,9,2,0,12,2,0,2,0.15789473684210525,0.84615385,2.595051051159252,3.747057769796642,0.087719298,0,90.1,NA,82.34210526,0.35714286,0.30864198,2.14,RP,102.3,1,0.01754386,16.43835616438356,5.47945205479452,10.958904109589039,0.8571428571428571,-1.282857142857143,-1.737908194016395
17968,656271,Brock Burke,2024,27,34,1,34,154,37,22,4,41,16,2,2,0.3626373626373626,0.66801619,3.872362269827266,3.7660172195087345,0.189473684,0.125,95.63221884,NA,NA,0.32786885,0.29043478,3.49,RP,104.3,4,0.04210526,26.623376623376622,12.987012987012985,13.636363636363637,5.8235294117647065,2.3335294117647063,1.9511671419374403
18383,647336,Mike Soroka,2024,26,25,9,79.2,347,66,42,13,84,44,1,3,0.26108374384236455,0.67510549,4.9489066987797345,4.53569440504963,0.170616113,0.144444444,93.05684755,NA,NA,0.28439306,0.26611227,4.59,RP,105.2,21,0.09722222,24.207492795389047,13.8328530259366,10.374639769452447,4.7727272727272725,0.18272727272727263,-0.17617942605246206
5615,518489,Ryan Brasier,2024,36,29,4,28,110,22,11,3,25,5,0,0,0.24675324675324675,0.65789474,3.3093369406096813,3.5904891429449814,0.179487179,0.096774193,94.53216374,90.3877551,NA,0.40201005,0.264,3.46,RP,102.4,6,0.075,22.727272727272727,4.545454545454546,18.18181818181818,3.5357142857142856,0.07571428571428562,0.22637734510460428
25420,666171,Ryan Zeferjahn,2024,26,12,0,17,64,7,4,0,18,6,1,2,0.18421052631578946,0.73333333,2.4605973461507427,4.150489283881833,0.105263157,0,97.36486486,90.43434343,NA,0.37190083,0.27884615,1.67,RP,101.4,0,0,28.125,14.0625,14.0625,2.1176470588235294,0.4476470588235295,-0.3429502873272132
18323,622250,Josh Sborz,2024,30,17,0,16.1,69,16,7,1,17,4,0,0,0.3191489361702128,0.64516129,2.6154592628828333,3.3006921207101674,0.208333333,0.0625,95.1,NA,NA,0.36419753,0.28873239,4.02,RP,103.6,3,0.0625,24.637681159420293,5.797101449275362,18.84057971014493,3.9130434782608696,-0.10695652173912995,1.2975842153780364
22294,669461,Matthew Liberatore,2024,24,60,6,86,358,81,42,11,76,28,3,2,0.29045643153526973,0.70083682,4.1083404105183154,4.1685360468933785,0.176229508,0.112244897,95.10229008,91.61212121,NA,0.31761442,0.26141384,4.2,RP,104.9,18,0.07142857,21.22905027932961,9.217877094972067,12.011173184357542,4.395348837209302,0.19534883720930196,0.2870084266909867
19244,608344,Cole Irvin,2024,30,29,16,111,492,132,63,18,78,29,1,6,0.3157894736842105,0.67700987,4.815128582749383,4.777518468796031,0.205333333,0.118421052,91.76150121,85.92708333,NA,0.29577465,0.25678733,5.78,SP,104.6,48,0.12664908,15.853658536585366,7.317073170731707,8.536585365853659,5.108108108108108,-0.6718918918918924,0.2929795253587253
12784,572143,Burch Smith,2024,34,50,0,56.1,241,64,31,6,46,12,0,2,0.3314285714285714,0.63218391,3.663521293772249,4.023531062331743,0.196629213,0.092307692,94.95555556,87.72105263,NA,0.29707113,0.23995536,4.46,RP,104.7,17,0.09392265,19.08713692946058,5.809128630705394,13.278008298755186,4.973262032085562,0.5132620320855619,1.3097407383133128
24763,681517,Kyle Leahy,2024,27,33,0,48.2,191,40,22,4,33,10,0,1,0.2517482517482518,0.61674009,3.556890818799381,4.414655132047029,0.164383561,0.064516129,95.49025974,NA,NA,0.32722513,0.24604317,4.37,RP,103.8,9,0.06122449,17.277486910994764,5.7591623036649215,11.518324607329841,4.1078838174273855,-0.2621161825726146,0.5509929986280047
13892,623149,Paul Sewald,2024,34,42,0,39.2,165,35,19,6,43,10,1,3,0.2815533980582524,0.73232323,3.947992433436588,4.306795299621884,0.174311926,0.098360655,91.36870027,NA,NA,0.32492114,0.28298887,3.78,RP,104.8,10,0.09174312,26.060606060606062,8.484848484848486,17.575757575757578,4.362244897959184,0.5822448979591841,0.4142524645225958
25582,669620,Brady Basso,2024,26,7,4,22.1,93,23,10,3,19,5,0,0,0.30303030303030304,0.75630252,3.8828976989350097,3.9645795046345476,0.188405797,0.111111111,92.20467836,88.125,NA,0.28205128,0.28285714,3.46,SP,102,5,0.07246377,20.43010752688172,5.376344086021505,15.053763440860216,4.072398190045249,0.6123981900452486,0.18950049111023892
24614,680767,Victor Vodnik,2024,24,64,0,73.2,320,72,35,7,65,37,1,1,0.30952380952380953,0.72854291,4.1845794663890565,4.139735399936896,0.186046511,0.120689655,98.00117786,NA,NA,0.24937028,0.24515648,4.87,RP,105.1,17,0.07834101,20.3125,12.1875,8.125,4.30327868852459,-0.5667213114754102,0.11869922213553341
3237,519008,T.J. McFarland,2024,35,79,0,56.2,235,53,24,4,39,17,5,4,0.28654970760233917,0.67251462,3.819421247792623,3.9690743075823076,0.192982456,0.1,88.10705596,82,NA,0.33196721,0.29151732,3.36,RP,103.9,8,0.04571429,16.595744680851062,11.063829787234042,5.531914893617021,3.843416370106761,0.4834163701067613,0.02399512231413814
33826,673513,Yuki Matsui,2024,28,64,0,62.2,257,46,26,8,69,27,4,0,0.24836601307189543,0.74433657,3.9164799456901114,4.018234441607012,0.161490683,0.109589041,92.21759259,NA,86.65891473,0.35220126,0.27445394,2.94,RP,104.9,11,0.06832298,26.848249027237355,12.062256809338521,14.785992217898833,3.7620578778135045,0.8220578778135046,-0.15442206787660684
20203,669212,Eli Morgan,2024,28,32,0,42,167,30,9,4,34,11,1,1,0.2222222222222222,0.85164835,3.6426703409813586,4.456586659179814,0.218487394,0.070175438,92.26538462,NA,NA,0.39071038,0.26584235,2.51,RP,102,3,0.02479339,20.359281437125748,7.784431137724551,12.574850299401197,1.9285714285714284,-0.5814285714285714,-1.7140989124099302
29770,682254,Mason Montgomery,2024,24,9,0,9.2,37,6,2,0,17,5,0,0,0.4,0.81818182,1.200962213727102,1.8266209674524752,0.133333333,0,97.30434783,NA,NA,0.32608696,0.35849057,3.62,RP,106,2,0.13333333,45.94594594594595,13.513513513513514,32.432432432432435,1.956521739130435,-1.663478260869565,0.7555595254033329
31184,692285,Luis Guerrero,2024,23,9,0,10,36,6,0,0,9,2,0,0,0.24,0.875,1.9664795494079155,3.6296891134840177,0.125,0,97.51612903,NA,NA,0.30136986,0.32330827,2.72,RP,101.6,2,0.08,25,5.555555555555555,19.444444444444443,0,-2.72,-1.9664795494079155
24977,681869,Shawn Dubin,2024,28,31,2,45.1,207,45,21,3,49,26,0,2,0.33070866141732286,0.69767442,3.7179503935946743,4.291840748254618,0.201550387,0.069767441,95.01084011,89.04511278,NA,0.27145709,0.28214286,3.97,RP,104.7,10,0.07692308,23.67149758454106,13.526570048309178,10.144927536231883,4.1906873614190685,0.2206873614190683,0.4727369678243942
19459,660896,Jorge Alcala,2024,28,54,0,58.1,235,40,21,8,58,20,1,3,0.2191780821917808,0.77220077,4.143622784532843,4.3825369184506275,0.144736842,0.102564102,97.91358025,NA,NA,0.30131827,0.27944325,3.12,RP,103.5,11,0.07142857,24.680851063829788,10.212765957446807,14.468085106382981,3.253012048192771,0.13301204819277102,-0.8906107363400717
