Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,Barrels,NameASCII,PlayerId,MLBAMID
"Christopher Morel","CHC",113,425,16,55,47,10,0.089411764,0.322352941,0.197889182,0.320175438,0.234828496,0.308056872,0.432717678,0.32239549236275006,0.321,110.24751178991167,1.835097489412874,6.895134839560446,-5.596577048301697,1.66978880082405,23,50,19,4,38,0,3,2,3,137,89,379,33,"Christopher Morel",21897,666624
"Andrew Vaughn","CHW",134,555,17,60,76,0,0.055855855,0.172972972,0.158823529,0.300995024,0.270588235,0.32072072,0.429411764,0.32665580768842956,0.319,112.78807221525835,-3.5802109222859144,4.4064529381178,-26.769417762756348,-0.5061759148703653,24,92,28,1,31,0,9,5,0,96,138,510,33,"Andrew Vaughn",26197,683734
"Carlos Santana","- - -",131,506,19,52,60,0,0.140316205,0.173913043,0.174013921,0.208588957,0.201856148,0.316205533,0.375870069,0.3079978416836451,0.352,101.94961151293779,-0.7456290605477989,0.36448075022155746,-8.151713356375694,0.8616088165484528,36,50,18,0,71,2,2,2,0,88,87,431,32,"Carlos Santana",2396,467793
"Franmil Reyes","- - -",118,473,14,43,47,2,0.063424947,0.33192389,0.143835616,0.307407407,0.221461187,0.272727272,0.365296803,0.2797568849982973,0.275,81.08197316402503,-2.34202940762043,-12.435312728725288,-12.182989234104753,-0.959244088193197,26,64,17,2,30,0,2,3,0,157,97,438,32,"Franmil Reyes",14566,614177
"Garrett Cooper","MIA",119,469,9,37,50,0,0.085287846,0.253731343,0.154589372,0.340206185,0.260869565,0.336886993,0.415458937,0.3300592169832827,0.341,110.28877391485116,-1.5452378755435348,4.0611460211360715,-8.618994235992432,1.213644122997268,31,64,33,2,40,0,10,5,0,119,108,414,32,"Garrett Cooper",15279,643265
"J.D. Davis","- - -",115,365,12,46,35,1,0.106849315,0.334246575,0.169811321,0.360215053,0.248427672,0.339726027,0.418238993,0.3333381244114467,0.351,118.10000560164383,-0.5160317728295922,7.159667296104013,-8.450135350227356,1.181464156207738,29,50,16,1,39,1,6,2,0,122,79,318,32,"J.D. Davis",16219,605204
"Josh Naylor","CLE",122,498,20,47,79,6,0.07630522,0.16064257,0.195991091,0.268361581,0.256124721,0.319277108,0.452115812,0.3314128749766331,0.327,117.89035716351432,-1.3627980300225317,8.6629248661778,-6.787977933883667,1.8495532808693862,25,67,28,0,38,4,6,5,0,80,115,449,32,"Josh Naylor",18839,647304
"Bryan Reynolds","PIT",145,614,27,74,62,7,0.091205211,0.229641693,0.199261993,0.305851063,0.261992619,0.345276872,0.461254612,0.34893407182473885,0.329,123.23038320123266,-1.7537997085601091,14.818054763900523,-9.387685373425484,2.78554598404932,27,92,19,4,56,6,14,2,0,141,142,542,32,"Bryan Reynolds",19326,668804
"Oneil Cruz","PIT",87,361,17,45,54,10,0.077562326,0.34903047,0.217522659,0.317460317,0.232628398,0.293628808,0.450151057,0.32041797952519524,0.301,103.73181252068024,3.3943132939748466,4.9595260738443,-3.893599271774292,1.4144446232470067,23,43,13,4,28,1,1,1,0,126,77,331,32,"Oneil Cruz",21711,665833
"Seiya Suzuki","CHC",111,446,14,54,46,9,0.094170403,0.246636771,0.171284635,0.326086956,0.261964735,0.336322869,0.43324937,0.3341742985404641,0.326,118.30155658595693,-0.4207684933207929,9.062744717564064,-5.925947666168213,1.9385674591410713,27,66,22,2,42,3,4,3,0,110,104,397,32,"Seiya Suzuki",30116,673548
"Albert Pujols","STL",109,351,24,42,68,1,0.079772079,0.156695156,0.280130293,0.252136752,0.270358306,0.344729344,0.550488599,0.37988632474626816,0.365,148.47397909800986,-4.2127700811252,15.55520357196896,-8.488110154867172,2.0084642349713433,42,45,14,0,28,1,10,6,0,55,83,307,31,"Albert Pujols",1177,405395
"Nelson Cruz","WSN",124,507,10,50,64,4,0.096646942,0.234714003,0.102678571,0.295031055,0.234375,0.313492063,0.337053571,0.29158731862517523,0.32,86.98663173071752,-0.8549874261952937,-8.520550216183743,-13.287036895751953,-0.4604077076984403,41,79,16,0,49,1,4,3,0,119,105,448,31,"Nelson Cruz",2434,443558
"Tommy Pham","- - -",144,622,17,89,63,8,0.090032154,0.268488745,0.137184116,0.304,0.236462093,0.311897106,0.373646209,0.3038537940220051,0.311,89.54974057606378,-0.4028773563914001,-7.840390257010951,-6.368647947907448,0.6843237521673715,34,90,23,1,56,0,7,5,0,167,131,554,31,"Tommy Pham",2967,502054
"Justin Turner","LAD",128,532,13,61,81,3,0.093984962,0.167293233,0.160256411,0.312834224,0.277777777,0.34962406,0.438034188,0.3427699371021795,0.339,123.32672212051072,-4.138656090945005,10.279566103517288,-6.737143278121948,2.2914537870749228,37,81,36,0,50,1,6,8,0,89,130,468,31,"Justin Turner",5235,457759
"Alex Verdugo","BOS",152,644,11,75,74,1,0.065217391,0.133540372,0.124789207,0.30876494,0.279932546,0.327639751,0.404721753,0.3192277245246733,0.329,102.29173749695742,-2.2939319321885705,-0.6331290831562333,-9.5832839012146,1.0645282348046077,26,115,39,1,42,2,3,6,0,86,166,593,31,"Alex Verdugo",17027,657077
"Brendan Rodgers","COL",137,581,13,72,63,0,0.079173838,0.173838209,0.142314991,0.303827751,0.265654648,0.325301204,0.407969639,0.32101409129554764,0.326,93.55716968580194,-1.0405810554511845,-5.389679032896245,2.9296900033950806,1.8380195550075142,25,94,30,3,46,0,3,5,0,101,140,527,31,"Brendan Rodgers",17907,663898
"William Contreras","ATL",97,376,20,51,45,2,0.103723404,0.276595744,0.22754491,0.344339622,0.278443113,0.353723404,0.505988023,0.3702876737912496,0.347,139.23376552887513,-4.74938791943714,12.389956379695104,-5.894977331161499,2.0385969513729516,24,58,14,1,39,1,1,2,0,104,93,334,31,"William Contreras",20503,661388
"Michael Harris II","ATL",114,441,19,75,64,20,0.047619047,0.242630385,0.217391304,0.361111111,0.297101449,0.338636363,0.514492753,0.36750358031554653,0.335,137.3300739975453,5.13627122528851,24.2631368223454,6.276615142822266,4.797737536958797,21,74,27,3,21,0,5,0,1,107,123,414,31,"Michael Harris II",25931,671739
"Cody Bellinger","LAD",144,550,19,70,68,14,0.069090909,0.272727272,0.178571428,0.255131964,0.21031746,0.265454545,0.388888888,0.2840438552336259,0.278,83.17133736170112,2.8040589396841824,-7.949659457689764,3.1395879983901978,1.4794181675777458,26,57,27,3,38,0,2,6,0,150,106,504,30,"Cody Bellinger",15998,641355
"Ramón Urías","BAL",118,445,16,50,51,1,0.06741573,0.220224719,0.166253102,0.286689419,0.248138957,0.305429864,0.414392059,0.31316840094503634,0.32,106.38271854938014,1.1788656134158373,4.375058999484307,6.806193470954895,2.6507927508674074,28,66,17,1,30,1,5,4,3,98,100,403,30,"Ramon Urias",18795,602104
"Gio Urshela","MIN",144,551,13,61,64,1,0.074410163,0.174228675,0.143712575,0.325814536,0.285429141,0.337568058,0.429141716,0.33239788804983617,0.323,118.02181971932278,-3.0606535016559064,8.113575899379063,-1.0192915201187134,2.5734534973566303,30,100,27,3,41,2,2,7,0,96,143,501,29,"Gio Urshela",10681,570482
"Xander Bogaerts","BOS",150,631,15,84,73,8,0.090332805,0.187004754,0.149012567,0.361948955,0.307001795,0.37717908,0.456014362,0.36310586375917275,0.323,133.26878273125635,3.224080007057637,26.847001857181706,10.273518085479736,5.991591509305169,29,118,38,0,57,2,10,7,0,118,171,557,29,"Xander Bogaerts",12161,593428
"Jorge Polanco","MIN",104,445,16,54,56,3,0.143820224,0.213483146,0.170666667,0.268656716,0.234666666,0.346067415,0.405333333,0.3325734122379406,0.358,118.14573611161934,-0.8894996824674308,8.19711149999399,-5.864806294441223,1.7216854699624076,28,56,16,0,64,1,2,4,0,95,88,375,29,"Jorge Polanco",13152,593871
"Daniel Vogelbach","- - -",130,461,18,47,59,0,0.158351409,0.247288503,0.194300519,0.290196078,0.238341968,0.360086767,0.432642487,0.34905099518158855,0.35,125.75605520465449,-3.6738587329164147,10.121297982759073,-13.079845011234283,1.3527000850002313,29,54,19,1,73,2,1,1,0,114,92,386,29,"Daniel Vogelbach",14130,596129
"Nick Gordon","MIN",138,443,9,45,50,6,0.04288939,0.237020316,0.155555555,0.34006734,0.271604938,0.31590909,0.427160493,0.321093294506464,0.333,110.04101397738127,-0.025331258308142424,4.980182287925395,-3.6433354020118713,1.610528654754548,26,69,28,4,19,1,10,6,3,105,110,405,29,"Nick Gordon",16337,624503
"Tommy Edman","STL",153,630,13,95,57,32,0.073015873,0.176190476,0.135181976,0.308370044,0.265164644,0.324324324,0.40034662,0.3176352491979584,0.308,105.9082942990953,7.159499359317124,11.484130141078616,17.788798332214355,5.346657669410182,27,105,31,4,46,2,5,1,1,111,153,577,29,"Tommy Edman",19470,669242
"Bryan De La Cruz","MIA",115,355,13,38,43,4,0.053521126,0.253521126,0.179331307,0.304347826,0.252279635,0.29378531,0.431610942,0.3132335028405917,0.355,98.78378322342735,0.7785453083924949,0.2769127590689652,-7.098907470703125,0.5645929164878427,25,50,20,0,19,0,2,4,0,90,83,329,29,"Bryan De La Cruz",19600,650559
"David Peralta","- - -",134,490,12,39,59,1,0.083673469,0.232653061,0.164009111,0.307210031,0.250569476,0.31632653,0.414578587,0.3147181139778845,0.313,103.59868673344381,0.4525407147593796,2.5681099145643964,-3.091446876525879,1.660922387370592,34,65,30,3,41,5,4,6,0,114,110,439,28,"David Peralta",2136,444482
"Ji Man Choi","TBR",113,419,11,36,52,0,0.138424821,0.293556085,0.154494382,0.32,0.233146067,0.341288782,0.387640449,0.3222557529807091,0.337,114.21542734470462,-4.345072264317423,2.3574966213650903,-5.757303714752197,1.033549470002347,31,50,22,0,58,3,2,3,0,123,83,356,28,"Ji Man Choi",5452,596847
"Christian Bethancourt","- - -",101,333,11,39,34,5,0.036036036,0.24024024,0.157232704,0.303964757,0.251572327,0.28313253,0.408805031,0.30091180751122626,0.318,99.10234964461908,-0.17534143012017012,-0.5117126140760413,6.402832053601742,1.723658553455104,30,52,17,0,12,0,2,0,1,80,80,318,28,"Christian Bethancourt",10028,542194
"Ramón Laureano","OAK",94,383,13,49,34,11,0.065274151,0.271540469,0.164739885,0.262008733,0.210982658,0.287206266,0.375722543,0.294061333641371,0.307,94.23130728146347,0.5759939919225872,-1.9102487203203458,-5.314613103866577,0.5124610194231687,27,42,18,0,25,0,12,0,0,104,73,346,28,"Ramon Laureano",17128,657656
"Yoán Moncada","CHW",104,433,12,41,51,2,0.073903002,0.263279445,0.141057935,0.264705882,0.211586901,0.273148148,0.352644836,0.27469483974368075,0.289,76.10471958172451,0.08124667266383767,-11.56181964043536,5.718086838722229,0.8234073422572884,27,53,18,1,32,2,2,1,1,114,84,397,28,"Yoan Moncada",17232,660162
"Ian Happ","CHC",158,641,17,72,72,9,0.090483619,0.232449297,0.169284467,0.335766423,0.270506108,0.341653666,0.439790575,0.3390960219890768,0.306,121.6669045279133,0.9300124617293477,17.066212348242146,-3.542616367340088,3.732724198532504,27,94,42,2,58,4,6,4,0,149,155,573,28,"Ian Happ",17919,664023
"Alejandro Kirk","TOR",139,541,14,59,63,0,0.116451016,0.107208872,0.129787235,0.298507462,0.285106382,0.371534195,0.414893617,0.34719711929172664,0.351,129.13776437793746,-5.286678564734757,12.451982486863553,11.192860573530197,4.278015408023197,23,101,19,0,63,2,4,4,0,58,134,470,28,"Alejandro Kirk",22581,672386
"Wilmer Flores","SFG",151,602,19,72,71,0,0.098006644,0.171096345,0.165714286,0.246341463,0.228571428,0.315614617,0.394285714,0.3124749951076984,0.31,102.88207834677814,-3.93569398811087,-1.919888423829471,-6.390724182128906,1.299495578387731,30,72,28,1,59,1,11,7,0,103,120,525,27,"Wilmer Flores",5827,527038
"Trevor Story","BOS",94,396,16,53,66,13,0.08080808,0.308080808,0.196078431,0.30941704,0.238095238,0.303030303,0.434173669,0.3160484036316677,0.301,100.04720368501422,3.043016574345529,3.0640513765598776,8.623802304267883,2.5413698931419004,29,47,22,0,32,4,3,4,0,122,85,357,27,"Trevor Story",12564,596115
"Jesse Winker","SEA",136,547,14,51,53,0,0.153564899,0.188299817,0.125,0.251461988,0.219298245,0.34369287,0.344298245,0.3126926406835898,0.345,109.77923153718498,-3.4773985305801034,2.542087324995501,-13.433883666992188,0.6717058096483195,28,71,15,0,84,1,4,3,0,103,100,456,27,"Jesse Winker",13590,608385
"Jeimer Candelario","DET",124,467,13,49,50,0,0.059957173,0.23340471,0.144522145,0.257234726,0.216783216,0.271948608,0.361305361,0.27719168294652846,0.292,79.5591007999727,-1.3426443804055452,-12.084621434426005,-2.536745607852936,0.014621972448096321,28,59,19,2,28,1,6,4,0,109,93,429,27,"Jeimer Candelario",13621,600869
"Tyrone Taylor","MIL",120,405,17,49,51,3,0.054320987,0.251851851,0.209115282,0.27237354,0.233243967,0.286419753,0.442359249,0.31449396831017956,0.307,101.90925233817538,1.6436758390627801,2.542065448223747,3.075594276189804,2.0511166805220817,28,46,21,3,22,0,7,3,0,102,87,373,27,"Tyrone Taylor",13675,621438
"Tyler O'Neill","STL",96,383,14,56,58,14,0.09921671,0.268929503,0.164670658,0.276785714,0.22754491,0.308093994,0.392215568,0.3073923491311136,0.328,98.90446260893047,2.0038984548300505,1.5164010090336302,-2.0746853351593018,1.3232866888281127,27,50,11,1,38,0,4,7,0,103,76,334,27,"Tyler O'Neill",15711,641933
"Jared Walsh","LAA",118,454,15,41,44,2,0.059471365,0.303964757,0.158392435,0.281481481,0.215130023,0.268722466,0.373522458,0.27823754760954117,0.28,77.35272872007619,-2.0906994403339922,-13.660851811133956,-8.031861454248428,-0.770986191437584,28,56,18,2,27,4,4,0,0,138,91,423,27,"Jared Walsh",18607,665120
"Luis Robert Jr.","CHW",98,401,12,54,56,11,0.042394014,0.19201995,0.142105263,0.328767123,0.284210526,0.319201995,0.426315789,0.324228770583868,0.331,111.07463496643777,1.737692401278764,6.7350581519030674,1.5608636736869812,2.201822663978756,24,78,18,0,17,1,3,1,0,77,108,380,27,"Luis Robert Jr.",20043,673357
"Lars Nootbaar","STL",108,347,14,53,40,4,0.146974063,0.204610951,0.220689656,0.247619047,0.227586206,0.340057636,0.448275862,0.34196578405496014,0.346,122.54488842361658,0.4980959091335535,9.587259726264644,2.691171646118164,2.5412033445394737,24,33,16,3,51,1,1,5,0,71,66,290,27,"Lars Nootbaar",21454,663457
"Travis d'Arnaud","ATL",107,426,18,61,60,0,0.044600938,0.211267605,0.204545455,0.305555555,0.267676767,0.319248826,0.472222222,0.34328994714598143,0.313,120.77341424100175,-2.0254914928227663,8.256182903973452,14.740944862365723,3.951667840486549,33,62,25,1,19,0,11,0,0,90,106,396,26,"Travis d'Arnaud",7739,518595
"Randal Grichuk","COL",141,538,19,60,73,4,0.044609665,0.236059479,0.166007905,0.309392265,0.25889328,0.299256505,0.424901185,0.31467113264431296,0.281,89.2200176564932,-0.010276143439114094,-6.748519488355215,-7.1113879680633545,0.48592103105436074,30,88,21,3,24,0,6,2,0,127,131,506,26,"Randal Grichuk",10243,545341
"Nick Castellanos","PHI",136,558,13,56,62,7,0.051971326,0.23297491,0.125954199,0.326370757,0.263358778,0.304659498,0.389312977,0.3042069717333736,0.302,94.65651714147718,-1.4640984078869224,-4.928314584288081,-17.485961437225342,-0.34009444215256973,30,98,27,0,29,0,3,2,0,130,138,524,26,"Nick Castellanos",11737,592206
"Hunter Dozier","KCR",129,500,12,51,41,4,0.068,0.25,0.151515152,0.297546012,0.235930735,0.292,0.387445887,0.29772743785381317,0.301,88.43184081038464,-5.580290537327528,-12.089100682522584,-13.520724296569824,-1.0296105010967893,30,67,26,4,34,0,3,1,0,125,109,462,26,"Hunter Dozier",15117,641531
"Luis Urías","MIL",119,472,16,54,47,1,0.105932203,0.209745762,0.16502463,0.273648648,0.238916256,0.334745762,0.403940886,0.32678095731189694,0.326,110.3107794823764,-0.47397063858807087,5.180342589653703,1.2743302583694458,2.380743101524346,25,63,17,1,50,0,11,5,0,99,97,406,26,"Luis Urias",16622,649966
"Jake Cronenworth","SDP",158,684,17,88,88,3,0.102339181,0.191520467,0.151618399,0.275167785,0.238500851,0.331864904,0.39011925,0.31829744577407837,0.303,108.58351913842006,1.7014001663774252,8.522711117208527,2.6461408138275146,3.640633185467969,28,89,30,4,70,3,16,8,0,131,140,587,26,"Jake Cronenworth",18036,630105
"Chas McCormick","HOU",119,407,14,47,44,4,0.113022113,0.26044226,0.161559888,0.308333333,0.245125348,0.331695331,0.406685236,0.32624547619198696,0.325,114.54230552436265,-1.7127393134869635,4.947579480760276,3.5756545066833496,2.2456015500878452,27,60,12,2,46,0,1,1,0,106,88,359,26,"Chas McCormick",19599,676801
"Jack Suwinski","PIT",106,372,19,45,38,4,0.110215053,0.306451612,0.208588957,0.242268041,0.202453987,0.298387096,0.411042944,0.3113032691883591,0.307,97.49940795876884,-0.2247963771224022,-1.305563563265324,-0.11256909370422363,1.1933165776413106,23,36,11,0,41,1,4,1,0,114,66,326,26,"Jack Suwinski",22244,669261
"Nolan Gorman","STL",89,313,14,44,35,1,0.089456869,0.329073482,0.19434629,0.301204819,0.226148409,0.300319488,0.420494699,0.3157666373176697,0.341,104.63058554294456,-1.9756646738387644,-0.29172466717515766,-10.084470450878143,0.03987435710675388,22,37,13,0,28,0,2,0,0,103,64,283,26,"Nolan Gorman",22263,669357
"Joey Votto","CIN",91,376,11,31,41,0,0.117021276,0.257978723,0.164596273,0.257009345,0.204968944,0.319148936,0.369565217,0.3096421094650918,0.322,92.45215553229447,-3.564723360352218,-6.862013419168926,-13.795612812042236,-0.8123278542315,38,36,18,1,44,0,10,0,0,97,66,322,25,"Joey Votto",4314,458015
"Starling Marte","NYM",118,505,16,76,63,18,0.051485148,0.192079207,0.175965665,0.339943342,0.291845493,0.346534653,0.467811158,0.3547221919097523,0.336,133.32567059347411,0.2876196214929223,19.84076553662589,-3.914376974105835,3.4943062954004915,33,91,24,5,26,0,13,0,0,97,136,466,25,"Starling Marte",9241,516782
"Kole Calhoun","TEX",125,424,12,36,49,3,0.063679245,0.320754716,0.134020619,0.263374485,0.195876288,0.257075471,0.329896907,0.2602643609609244,0.294,66.44251956883552,-1.0241622095927596,-17.03531291575098,-8.414854288101196,-1.265064868868315,34,49,14,1,27,0,6,3,0,136,76,388,25,"Kole Calhoun",11200,594777
"Chris Taylor","LAD",118,454,10,45,43,10,0.096916299,0.352422907,0.151741294,0.336170212,0.221393034,0.303964757,0.373134328,0.2979328815652206,0.277,92.66829643890915,3.498814002610743,-0.3684793422201462,0.5012061595916748,1.6520158560086429,31,51,25,3,44,2,5,3,0,160,89,402,25,"Chris Taylor",13757,621035
"Ty France","SEA",140,613,20,65,83,0,0.057096247,0.153344208,0.161524501,0.29638009,0.274047186,0.338235294,0.435571687,0.33711355768009554,0.321,127.01988630654276,-0.9147422779351473,17.723773899588622,-12.022163033485413,2.6329845133419028,27,103,27,1,35,3,21,5,0,94,151,551,25,"Ty France",17982,664034
"Trent Grisham","SDP",152,524,17,58,53,7,0.108778625,0.286259541,0.157427938,0.23076923,0.184035476,0.284332688,0.341463414,0.28032233999219053,0.296,82.61711825811967,1.8844614843837917,-8.698310244075847,7.598530054092407,1.7751745070355407,25,48,16,2,57,1,7,2,7,150,83,451,25,"Trent Grisham",18564,663757
"Jazz Chisholm Jr.","MIA",60,241,14,39,45,12,0.087136929,0.273858921,0.281690141,0.294117647,0.253521126,0.325,0.535211267,0.3651355636616548,0.345,134.27307785591904,3.39054121915251,12.987121835179064,2.779730498790741,2.525015646402445,24,26,10,4,21,0,3,3,0,66,54,213,25,"Jazz Chisholm Jr.",20454,665862
"Adley Rutschman","BAL",113,470,13,70,42,4,0.138297872,0.182978723,0.190954774,0.291390728,0.253768844,0.361702127,0.444723618,0.3538266050054672,0.342,135.08655714185755,1.3606109437532723,19.917533546659886,13.134654827415943,5.030127879576134,24,52,35,1,65,0,4,3,0,86,101,398,25,"Adley Rutschman",26288,668939
"Adam Duvall","ATL",86,315,12,39,36,0,0.066666666,0.32063492,0.18815331,0.27840909,0.212543554,0.276190476,0.400696864,0.2952282627423604,0.293,87.9100702552128,-0.33319163601845503,-4.757859710833776,2.5287935733795166,0.9025094820933736,33,32,16,1,21,0,5,2,0,101,61,287,24,"Adam Duvall",10950,594807
