Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,NameASCII,PlayerId,MLBAMID
"Carlos Santana","MIN",150,594,23,63,71,4,0.109427609,0.166666666,0.182341651,0.251870324,0.238003838,0.328282828,0.420345489,0.32645044845171184,0.33,114.09852154200696,-0.9552387669682503,8.626969912384094,0.8151388168334961,3.0252116465603622,38,75,26,0,65,3,6,2,0,99,124,521,"Carlos Santana",2396,467793
"Nolan Schanuel","LAA",147,607,13,62,54,10,0.112026359,0.169686985,0.111753372,0.285365853,0.250481695,0.343283582,0.362235067,0.3154721189889544,0.318,103.92825918950916,-3.4940927401185036,-0.7657782247245186,-13.077906608581543,0.665174215767462,22,98,19,0,68,0,9,7,3,103,130,519,"Nolan Schanuel",33189,694384
"Matt Vierling","DET",144,567,16,80,57,6,0.072310405,0.21340388,0.166023166,0.303108808,0.256756756,0.312169312,0.422779922,0.3174157493316664,0.309,108.25815902065735,2.765883468091488,8.123503475384265,-2.2453997135162354,2.5639451191818012,27,84,28,5,41,1,3,5,0,121,133,518,"Matt Vierling",21558,663837
"Cody Bellinger","CHC",130,569,18,72,78,9,0.079086115,0.156414762,0.160852714,0.287439613,0.265503875,0.32513181,0.426356589,0.32181783715176837,0.301,108.81758251427196,1.4042574167251587,7.403868285732471,-5.00231084600091,2.2078530694485505,28,93,23,3,45,7,3,5,0,89,137,516,"Cody Bellinger",15998,641355
"Colt Keith","DET",148,556,13,54,61,7,0.064748201,0.197841726,0.120155039,0.306329113,0.259689922,0.309352517,0.379844961,0.3007700167838417,0.311,96.54921081293644,0.37220776081085205,-1.8231172613142803,0.8740995526313782,1.8208915864116038,22,102,15,4,36,2,2,2,0,110,134,516,"Colt Keith",27899,690993
"Lourdes Gurriel Jr.","ARI",133,553,18,72,75,7,0.052441229,0.182640144,0.155945419,0.313283208,0.278752436,0.32188065,0.434697855,0.32670330580161966,0.319,107.92553886841074,-0.7059986814856529,4.535014064142222,-2.1703224182128906,2.1489363205494136,30,101,22,2,29,1,6,5,0,101,143,513,"Lourdes Gurriel Jr.",19238,666971
"Riley Greene","DET",137,584,24,82,74,4,0.109589041,0.267123287,0.216796875,0.329341317,0.26171875,0.34819897,0.478515625,0.35539623961366457,0.353,134.9744115098804,-0.1566232517361641,23.213923357543337,-3.88344407081604,4.011947445533318,23,77,27,6,64,3,5,2,0,156,134,512,"Riley Greene",25976,682985
"Seiya Suzuki","CHC",132,585,21,74,73,16,0.107692307,0.273504273,0.19921875,0.370149253,0.283203125,0.365811965,0.482421875,0.36487284691882704,0.346,137.79655534262386,-0.8071234747767448,25.633358767620752,-10.778759360313416,3.5490843037295323,29,91,27,6,63,3,6,4,0,160,145,512,"Seiya Suzuki",30116,673548
"Bryson Stott","PHI",148,571,11,65,57,32,0.092819614,0.162872154,0.110671937,0.274939172,0.245059288,0.315236427,0.355731225,0.2959171467705777,0.306,88.24955537256146,4.568157278001308,-3.4551179968816577,2.363700106739998,1.8539951745521688,26,92,19,2,53,1,3,9,0,93,124,506,"Bryson Stott",26294,681082
"Trea Turner","PHI",121,539,21,88,62,19,0.050092764,0.181818181,0.174257426,0.330749354,0.295049504,0.337662337,0.46930693,0.3490665514084315,0.318,124.02274788085491,2.6328258961439133,18.116454048346238,1.8644077777862549,3.920073714043448,31,103,25,0,27,0,6,1,0,98,149,505,"Trea Turner",16252,607208
"Ketel Marte","ARI",136,583,36,93,95,7,0.111492281,0.181818181,0.267857143,0.299191374,0.291666666,0.372212692,0.559523809,0.3909995480337077,0.392,151.20131715041614,0.9349885210394859,36.63028327162615,4.737147212028503,6.280380635546293,30,86,23,2,65,7,5,9,0,106,147,504,"Ketel Marte",13613,606466
"Brendan Rodgers","COL",135,539,13,67,54,1,0.057513914,0.244897959,0.139720559,0.337988826,0.267465069,0.314126394,0.407185628,0.31360177787322574,0.295,87.63701093991065,-0.8689937070012093,-8.837437883561265,-1.5894296169281006,0.7796324672882519,27,91,29,1,31,1,4,2,1,132,134,501,"Brendan Rodgers",17907,663898
"Luis García Jr.","WSN",140,528,18,58,70,22,0.051136363,0.162878787,0.162,0.309823677,0.282,0.318181818,0.444,0.3281335896412229,0.331,110.88673418137564,0.540230318903923,7.4139659669006,4.562767863273621,3.055537880572273,24,97,25,1,27,2,0,1,0,86,141,500,"Luis Garcia Jr.",20391,671277
"Colton Cowser","BAL",153,561,24,77,69,9,0.092691622,0.306595365,0.204408818,0.316993464,0.242484969,0.320855614,0.446893787,0.3314574734042923,0.326,119.56889962719454,1.1087076738476753,13.6700159563604,6.3996734619140625,4.008912268103477,24,70,24,3,52,2,7,3,0,172,121,499,"Colton Cowser",29591,681297
"Wyatt Langford","TEX",134,557,16,74,74,19,0.091561938,0.206463195,0.162324649,0.296495956,0.25250501,0.324955116,0.414829659,0.32110500604667386,0.331,109.67988889666012,4.32754572480917,10.49677875530723,-0.6757955551147461,2.9366440940845253,22,81,25,4,51,3,4,3,0,115,126,499,"Wyatt Langford",33333,694671
"Zack Gelof","OAK",138,547,17,60,49,25,0.069469835,0.34369287,0.150905433,0.296296296,0.211267605,0.270220588,0.362173038,0.2764205327805351,0.271,82.200735945859,4.266347333788872,-6.8739037591986705,2.477460265159607,1.4337878830086155,24,66,20,2,38,0,4,5,3,188,105,497,"Zack Gelof",29766,680869
"Michael Busch","CHC",152,567,21,73,65,2,0.111111111,0.285714285,0.191532259,0.321766561,0.24798387,0.335097001,0.439516129,0.3364596908168321,0.319,118.67255367354511,-1.591451272368431,11.068967166075236,-7.961547613143921,2.2738642392244577,26,72,28,2,63,1,4,4,0,162,123,496,"Michael Busch",26319,683737
"Vinnie Pasquantino","KCR",131,554,19,64,97,1,0.072202166,0.128158844,0.183467742,0.264916467,0.262096774,0.314647377,0.445564516,0.3245793902787609,0.331,107.63779265315769,-1.4596135318279266,3.381923257831658,-7.530081748962402,1.4835890574659318,26,79,30,2,40,1,4,13,1,71,130,496,"Vinnie Pasquantino",27676,686469
"Jorge Soler","- - -",142,574,21,84,64,1,0.118466898,0.245644599,0.200811359,0.292537313,0.24137931,0.338003502,0.442190669,0.33977710313429554,0.346,119.3728177950439,-4.390237964689732,8.907138693390081,-17.79157269001007,1.0594831644541804,32,63,34,1,68,0,6,4,0,141,119,493,"Jorge Soler",14221,624585
"Jesús Sánchez","MIA",149,537,18,60,64,16,0.076350093,0.260707635,0.165644172,0.315315315,0.251533742,0.313432835,0.417177914,0.31695893931478153,0.343,100.37963869019286,0.6418531090021133,0.8856375792722377,-4.4677574634552,1.4796537940207035,26,79,25,1,41,2,4,2,1,140,123,489,"Jesus Sanchez",19913,660821
"Nathaniel Lowe","TEX",140,565,16,62,69,2,0.125663716,0.221238938,0.135802469,0.323782234,0.265432098,0.361061946,0.401234567,0.3372676782574214,0.328,121.0490425983843,-0.8685265555977821,12.73922596208261,-4.305761337280273,2.820954455076924,28,96,16,1,71,1,4,4,0,125,129,486,"Nathaniel Lowe",19566,663993
"Shea Langeliers","OAK",137,534,29,58,80,4,0.076779026,0.27153558,0.226141078,0.251592356,0.22406639,0.288389513,0.450207468,0.31521909476671006,0.328,109.4924367781867,-2.7728374674916267,3.0271169141914216,-1.6872365474700928,1.981355927544298,26,59,18,2,41,2,5,6,0,145,108,482,"Shea Langeliers",25816,669127
"Leody Taveras","TEX",151,529,12,59,44,23,0.079395085,0.211720226,0.122916667,0.272222222,0.229166666,0.288973384,0.352083333,0.28214366399743257,0.295,82.2736852437316,1.5982315391302109,-9.131274683524532,1.8483404628932476,1.0735548835495403,25,78,17,3,42,0,0,4,3,112,110,480,"Leody Taveras",18900,665750
"Steven Kwan","CLE",122,540,14,83,44,12,0.098148148,0.094444444,0.133333334,0.303614457,0.291666666,0.368029739,0.425,0.3494486094185854,0.333,130.84328170592786,0.16737083345651627,19.224608391158835,2.8158884048461914,4.139976190329973,26,107,16,3,53,0,5,0,2,51,140,480,"Steven Kwan",24610,680757
"Christian Walker","ARI",130,552,26,72,84,2,0.099637681,0.240942028,0.217118998,0.286585365,0.25052192,0.335144927,0.467640918,0.3434478165241924,0.351,119.1957423564317,-3.2152257189154625,9.455610412800578,1.3393678665161133,3.016152850476373,33,68,26,0,55,4,10,8,0,133,120,479,"Christian Walker",13419,572233
"Ty France","- - -",140,535,13,46,51,1,0.071028037,0.213084112,0.131524008,0.277310924,0.233820459,0.304672897,0.365344467,0.29612975432493976,0.303,92.66403211301485,-3.6476404070854187,-8.320265592478245,-18.166672468185425,-0.890435333820105,29,75,24,0,38,0,13,5,0,114,112,479,"Ty France",17982,664034
"Logan O'Hoppe","LAA",136,522,20,64,56,2,0.06321839,0.296934865,0.164926931,0.318032786,0.244258872,0.303262955,0.409185803,0.31106662246865185,0.331,100.82934296955237,-4.748211771249771,-4.252863926393783,7.277214292436838,2.113908970803865,24,79,17,1,33,0,8,1,1,155,117,479,"Logan O'Hoppe",24729,681351
"Andrew Benintendi","CHW",135,522,20,50,64,3,0.078544061,0.183908045,0.167714885,0.244505494,0.22851153,0.28927203,0.396226415,0.29789751367697104,0.303,92.82664401784545,-1.89440056681633,-6.17888425643261,-14.55176305770874,-0.3394532559544492,29,69,20,0,41,1,1,3,0,96,109,477,"Andrew Benintendi",17901,643217
"Will Smith","LAD",128,544,20,77,75,1,0.09375,0.193014705,0.18487395,0.272980501,0.247899159,0.327205882,0.432773109,0.3257519090928996,0.331,110.61832240025325,-1.219677047803998,5.687746576633666,2.3696701526641846,2.7058690422773433,29,72,24,2,51,6,9,8,0,105,118,476,"Will Smith",19197,669257
"Corey Seager","TEX",123,533,30,68,74,1,0.099437148,0.18011257,0.233684211,0.29059829,0.277894736,0.35272045,0.511578947,0.364663478286787,0.39,140.31980780690262,-5.2272626757621765,19.362326316000992,6.879931688308716,4.549765685124795,30,81,21,0,53,11,3,2,0,96,132,475,"Corey Seager",13624,608369
"Heliot Ramos","SFG",121,518,22,54,72,6,0.071428571,0.26061776,0.2,0.329192546,0.269473684,0.322393822,0.469473684,0.3387795454540918,0.338,119.65543388137579,-0.6298773214221001,11.545254699122976,-6.793382406234741,2.274927251034707,24,80,23,3,37,2,2,4,0,135,128,475,"Heliot Ramos",22515,671218
"Sal Frelick","MIL",145,524,2,66,32,18,0.07442748,0.148854961,0.075789474,0.305555555,0.258947368,0.319845857,0.334736842,0.29205405206808926,0.278,85.8668503354287,3.239539846777916,-5.616336202905099,3.153174877166748,1.550440960038665,24,95,22,4,39,0,4,1,2,78,123,475,"Sal Frelick",29622,686217
"Ryan Mountcastle","BAL",124,507,13,54,63,3,0.053254437,0.224852071,0.154334038,0.326704545,0.270613107,0.307692307,0.424947145,0.3155164792692873,0.332,108.35567881098306,-0.8327847942709923,4.0144639212357935,-6.469400882720947,1.496251623575775,27,83,30,2,27,0,1,6,0,114,128,473,"Ryan Mountcastle",18373,663624
"Lane Thomas","- - -",130,528,15,65,63,32,0.083333333,0.259469696,0.163135593,0.298461538,0.237288135,0.308712121,0.400423728,0.3088420941662291,0.307,99.14364798743559,3.967176005244255,3.5788963569884276,-8.073484003543854,1.3557136313457026,28,68,26,3,44,1,7,5,0,137,112,472,"Lane Thomas",16939,657041
"Jacob Young","WSN",150,521,3,75,36,33,0.057581573,0.195777351,0.074786325,0.320547945,0.256410256,0.31640625,0.331196581,0.2896075388416648,0.286,84.95606118084855,4.257898926734924,-5.11471150697108,12.94076919555664,2.602755139047877,24,92,24,1,30,0,12,2,9,102,120,468,"Jacob Young",29931,696285
"Isiah Kiner-Falefa","- - -",133,496,8,53,43,11,0.032258064,0.157258064,0.107526882,0.307086614,0.268817204,0.306288032,0.376344086,0.29883789133590327,0.283,92.93828791772633,2.18459939211607,-2.2630759952941,5.600696712732315,2.0550393465033956,29,95,18,4,16,0,10,2,3,78,125,465,"Isiah Kiner-Falefa",16512,643396
"Jake Meyers","HOU",148,513,13,51,61,11,0.06822612,0.228070175,0.14099783,0.262686567,0.219088937,0.286274509,0.360086767,0.28458094643611537,0.304,85.51589887204575,2.193892687559128,-6.307978504524501,8.82642912864685,2.030599398688469,28,65,20,3,35,0,10,4,3,117,101,461,"Jake Meyers",20308,676694
"Justin Turner","- - -",139,539,11,59,55,0,0.109461966,0.176252319,0.123913043,0.299168975,0.258695652,0.354359925,0.382608695,0.32655321508368523,0.328,116.63779364930163,-4.541741415858269,5.719268474293749,-12.283434949815273,1.1823002458884022,39,84,24,0,59,2,13,7,0,95,119,460,"Justin Turner",5235,457759
"Jonah Heim","TEX",131,491,13,45,59,1,0.052953156,0.183299389,0.11546841,0.245810055,0.220043572,0.266802443,0.335511982,0.2652030060344704,0.277,70.35728047613486,-2.876953162252903,-19.530438702083277,1.7557252645492554,-0.14116036709121138,29,75,12,1,26,0,4,2,0,90,101,459,"Jonah Heim",16930,641680
"Keibert Ruiz","WSN",127,485,13,46,57,3,0.03298969,0.111340206,0.130718955,0.231738035,0.228758169,0.259793814,0.359477124,0.26848829947796066,0.279,70.74136544654421,-1.1583863347768784,-18.127418681244464,-0.6742408275604248,-0.2712910373738544,25,71,21,0,16,0,5,5,0,54,105,459,"Keibert Ruiz",19610,660688
"Daulton Varsho","TOR",136,513,18,73,58,10,0.093567251,0.26705653,0.193899782,0.262295081,0.213507625,0.29296875,0.407407407,0.304275134421608,0.261,99.17202960769652,1.5665742382407188,1.0805725482471815,13.668699324131012,3.293770848195044,27,52,21,7,48,1,4,1,1,137,98,459,"Daulton Varsho",19918,662139
"Tyler Stephenson","CIN",138,515,19,69,66,1,0.093203883,0.227184466,0.185995623,0.306501547,0.258205689,0.337864077,0.444201312,0.33936225926434554,0.322,111.60611329395655,-3.3944639563560486,3.753055053003708,7.881364822387695,2.9754081391159444,27,72,26,1,48,2,8,2,0,117,118,457,"Tyler Stephenson",17988,663886
"Gavin Sheets","CHW",139,501,10,35,45,2,0.085828343,0.211576846,0.124168514,0.281065088,0.232815964,0.303393213,0.356984478,0.29067656069337006,0.309,87.74727822529458,-2.8663696125149727,-9.890230560969702,-15.430708885192871,-0.8860047946907159,28,70,24,1,43,2,4,3,0,106,105,451,"Gavin Sheets",19901,657757
"Mookie Betts","LAD",116,516,19,75,75,16,0.118217054,0.110465116,0.202222223,0.293650793,0.288888888,0.372093023,0.491111111,0.3709689515573969,0.356,141.05249143299704,0.5968021005392075,25.927695376318486,-0.6247961521148682,4.390501986509096,31,82,24,5,61,2,1,4,0,57,130,450,"Mookie Betts",13611,605141
"Charlie Blackmon","COL",124,499,12,59,52,6,0.086172344,0.172344689,0.155902005,0.292613636,0.256124721,0.328657314,0.412026726,0.32288467776127744,0.306,93.88503887160977,-0.48980139940977097,-4.138647368843832,-11.942654728889465,0.057881966446131194,37,74,24,5,43,2,6,1,0,86,115,449,"Charlie Blackmon",7859,453568
"Rhys Hoskins","MIL",131,517,26,59,82,3,0.102514506,0.28820116,0.204899777,0.25,0.213808463,0.302912621,0.41870824,0.31343205418104325,0.301,100.2557111371682,-3.3130633160471916,-3.1549743820301357,-12.684011220932007,0.14490586396041127,31,56,14,0,53,1,7,6,0,149,96,449,"Rhys Hoskins",16472,656555
"Andrew McCutchen","PIT",120,515,20,66,50,3,0.112621359,0.258252427,0.178571428,0.282828282,0.232142857,0.328155339,0.410714285,0.32450418655510543,0.327,105.49335993111121,-2.8705267384648323,0.5125088685818335,-12.960047364234924,0.4882781545413426,37,65,18,1,58,1,7,2,0,133,104,448,"Andrew McCutchen",9847,457705
"Connor Wong","BOS",126,487,13,54,52,8,0.057494866,0.234086242,0.14541387,0.347826086,0.279642058,0.333333333,0.425055928,0.3301827815390125,0.288,110.25242797469576,-0.18980512768030167,5.5231563489620115,-11.656851768493652,1.0472924792822278,28,87,24,1,28,1,9,2,1,114,125,447,"Connor Wong",19896,657136
"Paul DeJong","- - -",139,482,24,54,56,2,0.047717842,0.323651452,0.2,0.285185185,0.226966292,0.275933609,0.426966292,0.3023871950094136,0.291,95.00773613826533,-2.410803943872452,-5.164082657650577,5.834113508462906,1.7327095504543333,30,60,17,0,23,0,9,5,0,156,101,445,"Paul DeJong",18015,657557
"Cedric Mullins","BAL",147,499,18,69,54,32,0.082164328,0.196392785,0.171171171,0.26060606,0.234234234,0.304878048,0.405405405,0.3102922748501708,0.291,104.68086673562173,3.273276723921299,5.9458672829954216,-0.06566369533538818,2.329475886062841,29,67,16,3,41,0,5,2,2,98,104,444,"Cedric Mullins",17929,656775
"Ryan O'Hearn","BAL",142,494,15,60,59,3,0.093117408,0.139676113,0.162528216,0.281767955,0.264108352,0.334008097,0.426636568,0.3300667288826733,0.351,118.59062152936836,-0.3189340978860855,10.18922079632293,-10.349698960781097,1.6883516587836163,30,78,21,3,46,2,2,3,0,69,117,443,"Ryan O'Hearn",16442,656811
"Jake McCarthy","ARI",142,495,8,66,56,25,0.062626262,0.157575757,0.115384615,0.328690807,0.285067873,0.348979591,0.400452488,0.3292398854998723,0.311,109.63283087810511,4.502193033695221,10.20410383186429,1.900089979171753,2.955038657838793,26,98,13,7,31,1,14,3,5,78,126,442,"Jake McCarthy",21622,664983
"José Caballero","TBR",139,483,9,53,44,44,0.055900621,0.275362318,0.120181406,0.301324503,0.226757369,0.283333333,0.346938775,0.27710887074221646,0.267,82.76486924839071,2.907325305044651,-6.6177259338636265,9.20747709274292,1.9344251714662448,27,66,24,1,27,1,9,3,3,133,100,441,"Jose Caballero",23401,676609
"Tommy Pham","- - -",116,478,9,49,39,7,0.073221757,0.221757322,0.120454546,0.306748466,0.247727272,0.30543933,0.368181818,0.29656240730604866,0.319,90.89166733894564,-3.1660669445991516,-8.211756721095234,-8.517777442932129,-0.07861691135907911,36,77,20,3,35,0,2,1,0,106,109,440,"Tommy Pham",2967,502054
"Joey Ortiz","MIL",142,511,11,58,60,11,0.109589041,0.201565557,0.159090909,0.28313253,0.238636363,0.328740157,0.397727272,0.3187137223838821,0.305,103.81063587569518,-0.17804978042840958,2.150468417384664,11.194150447845459,3.138256274574833,25,63,25,6,56,0,6,6,3,103,105,440,"Joey Ortiz",25493,687401
"Michael Harris II","ATL",110,470,16,58,48,10,0.04893617,0.2,0.154545455,0.3003003,0.263636363,0.304255319,0.418181818,0.3120455870242007,0.344,98.50172511333591,-1.364700548350811,-2.2067752933871336,5.969654679298401,2.0074583087768554,23,83,14,3,23,1,4,3,0,94,116,440,"Michael Harris II",25931,671739
"Gavin Lux","LAD",139,487,10,59,50,5,0.090349075,0.225872689,0.132118451,0.311526479,0.250569476,0.320328542,0.382687927,0.3096331884239244,0.318,99.76931851380176,0.8043922930955887,0.6700530223730048,-2.1354188919067383,1.5260506758238201,26,74,24,2,44,0,2,2,0,110,110,439,"Gavin Lux",19955,666158
"Michael Conforto","SFG",130,488,20,56,66,0,0.086065573,0.241803278,0.212328767,0.277227722,0.237442922,0.309426229,0.449771689,0.32669340829829663,0.35,111.52063511736547,-1.7608184516429901,4.962095121834598,-8.912959098815918,1.2727984077318744,31,54,27,3,42,1,5,3,0,118,104,438,"Michael Conforto",16376,624424
"J.D. Martinez","NYM",120,495,16,46,69,0,0.098989898,0.284848484,0.170506912,0.308243727,0.235023041,0.3197556,0.405529953,0.3184588671701746,0.351,107.52486132501862,-2.3454003036022186,2.10875119005388,-12.638888359069824,0.6174163434941189,36,61,24,1,49,0,6,2,0,141,102,434,"J.D. Martinez",6184,502110
"Ernie Clement","TOR",139,452,12,48,51,12,0.024336283,0.090707964,0.14516129,0.266318537,0.262672811,0.284444444,0.407834101,0.2974025495599267,0.282,94.33771306636119,0.6331588700413704,-2.295278332436105,8.120784997940063,2.1616174029670585,28,78,21,3,11,1,3,2,2,41,114,434,"Ernie Clement",20352,676391
"Gio Urshela","- - -",128,461,9,34,52,0,0.04989154,0.156182212,0.111111111,0.278089887,0.25,0.286334056,0.361111111,0.2813197794167892,0.302,81.14010877018599,-2.6840238124132156,-12.67039504349758,4.209323761053383,0.7162506016195358,32,79,19,1,23,1,1,5,0,72,108,432,"Gio Urshela",10681,570482
"Jesse Winker","- - -",145,508,14,63,58,14,0.124015748,0.208661417,0.15116279,0.303514376,0.253488372,0.359683794,0.404651162,0.33783508328691364,0.329,118.27959855506761,-2.8190620075911283,8.28524985765896,-13.064230799674988,1.256159034520225,30,72,23,0,63,2,10,3,2,106,109,430,"Jesse Winker",13590,608385
