Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,Barrels,NameASCII,PlayerId,MLBAMID
"Salvador Perez","KCR",140,580,23,59,80,0,0.03275862,0.23275862,0.167286245,0.293814432,0.25464684,0.292387543,0.421933085,0.30205226653105727,0.325,85.67389362697327,-5.159981744829565,-15.116070129398263,-8.460232138633728,-0.363506946991,33,93,21,0,19,6,13,8,0,135,137,538,36,"Salvador Perez",7304,521692
"José Abreu","HOU",141,594,18,62,90,0,0.07070707,0.218855218,0.146296296,0.276381909,0.237037037,0.296296296,0.383333333,0.2951691372800637,0.314,86.88473767465517,-2.5363103221170604,-11.870916603701433,-12.919884204864502,-0.4366404621715966,36,86,23,1,42,1,6,6,0,130,128,540,36,"Jose Abreu",15676,547989
"Tommy Pham","- - -",129,481,16,55,68,22,0.097713097,0.22037422,0.190140845,0.3,0.255868544,0.328482328,0.446009389,0.3321188479661942,0.361,109.40813828658865,2.630152845289558,8.236335282974023,-5.419944524765015,1.9113023526810862,35,63,27,3,47,1,2,6,0,106,109,426,35,"Tommy Pham",2967,502054
"Yainer Diaz","HOU",104,377,23,51,60,0,0.029177718,0.196286472,0.256338029,0.291666666,0.28169014,0.307692307,0.538028169,0.3535316546968819,0.357,127.33707777374698,-1.6858983733691275,10.662937452141932,1.1691843271255493,2.47172058634099,24,55,22,0,11,0,5,6,0,74,100,355,35,"Yainer Diaz",23003,673237
"Nolan Arenado","STL",144,612,26,71,93,3,0.066993464,0.165032679,0.192857143,0.278911564,0.266071428,0.315359477,0.458928571,0.32727103247084766,0.32,106.41059108241215,-2.1010023588314652,2.759352236523549,3.6718467473983765,2.7158162940981634,32,95,26,2,41,5,3,8,0,101,149,560,34,"Nolan Arenado",9777,571448
"Eddie Rosario","ATL",142,516,21,64,74,3,0.065891472,0.236434108,0.194560669,0.299703264,0.255230125,0.304854368,0.449790794,0.3222595267722579,0.317,100.37584295894861,-1.9151294138282537,-1.6748732280499508,-3.09295916557312,1.2736630273833902,31,74,24,3,34,1,1,2,1,122,122,478,34,"Eddie Rosario",12155,592696
"Eloy Jiménez","CHW",120,489,18,50,64,0,0.061349693,0.190184049,0.168859649,0.305475504,0.271929824,0.316973415,0.440789473,0.32472702499777384,0.314,105.32653919276933,-1.2822286263108253,1.838719601116412,-13.09881603717804,0.5528082363812317,26,83,23,0,30,2,1,2,0,93,124,456,34,"Eloy Jimenez",17484,650391
"Austin Hays","BAL",144,566,16,76,67,5,0.067137809,0.249116607,0.169230769,0.345108695,0.275,0.325088339,0.444230769,0.33000153144903943,0.309,112.1011642917227,-1.2955614193342626,6.911282362658401,-0.9637560844421387,2.5325622345758405,27,89,36,2,38,1,3,5,0,141,143,520,34,"Austin Hays",19363,669720
"Ezequiel Tovar","COL",153,615,15,79,73,11,0.040650406,0.269918699,0.154905335,0.327543424,0.253012048,0.287112561,0.407917383,0.2984804341882516,0.291,72.45812469577325,-0.8243551319465041,-21.808297333259816,18.046974658966064,1.709612679429725,21,91,37,4,25,0,4,3,2,166,147,581,34,"Ezequiel Tovar",24064,678662
"James Outman","LAD",151,567,23,86,70,16,0.119929453,0.319223985,0.188405798,0.342756183,0.248447204,0.352733686,0.436853002,0.34430457288300614,0.325,118.06143307005411,3.408313531894237,16.095161129346735,4.4379342794418335,3.9694844413937105,26,78,16,3,68,1,12,4,0,181,120,483,34,"James Outman",24770,681546
"Corbin Carroll","ARI",155,645,25,116,76,54,0.088372093,0.193798449,0.221238938,0.324582338,0.284955752,0.361502347,0.50619469,0.3702759255996692,0.344,132.12104433132953,12.266182102728635,37.93275177803061,-6.0935094356536865,5.361303909712963,22,96,30,10,57,1,13,4,6,125,161,565,34,"Corbin Carroll",25878,682998
"Francisco Alvarez","NYM",123,423,25,51,63,2,0.08037825,0.260047281,0.227748691,0.221774193,0.209424083,0.283687943,0.437172774,0.30967692195946445,0.305,96.67268301161685,-2.7853757706470788,-4.529000430946477,20.182271361351013,2.9947597826836483,21,43,12,0,34,0,6,1,0,110,80,382,34,"Francisco Alvarez",26121,682626
"Anthony Volpe","NYY",159,601,21,62,60,24,0.086522462,0.277870216,0.17375231,0.259154929,0.208872458,0.283333333,0.382624768,0.2902497473359108,0.305,81.9318056323796,3.3948454642668366,-9.61648790024305,7.707857608795166,1.8690990406527213,22,65,23,4,52,0,5,2,1,167,113,541,34,"Anthony Volpe",27647,683011
"Mike Trout","LAA",82,362,18,54,44,2,0.124309392,0.287292817,0.227272728,0.335106382,0.262987012,0.367403314,0.49025974,0.3678413020239936,0.389,133.9560107602879,0.3626911165192723,15.091167114991741,1.3033784925937653,2.875274187126867,31,48,14,1,45,2,7,2,0,104,81,308,33,"Mike Trout",10155,545361
"Joc Pederson","SFG",121,425,15,59,51,0,0.134117647,0.209411764,0.181564246,0.26848249,0.234636871,0.348235294,0.416201117,0.33089661199892906,0.364,109.34302409597647,0.05883612763136625,4.978040395703426,-12.071834325790405,0.7332587559375823,31,52,14,3,57,6,7,3,0,89,84,358,32,"Joc Pederson",11899,592626
"J.D. Davis","SFG",144,546,18,61,69,1,0.095238095,0.278388278,0.164583334,0.319620253,0.247916666,0.325367647,0.4125,0.3212268446736476,0.323,102.8605651068289,-2.3746801265515387,-0.43976046628381393,3.375687897205353,2.1435545351304346,30,77,23,1,52,0,6,6,0,152,119,480,32,"J.D. Davis",16219,605204
"Ty France","SEA",158,665,12,79,58,1,0.064661654,0.175939849,0.115843271,0.294117647,0.250425894,0.336842105,0.366269165,0.31482523464618767,0.342,105.31725831444028,-4.337064443156123,-0.10022523340103628,-10.273778915405273,1.244259371602061,28,103,32,0,43,0,34,1,0,117,147,587,32,"Ty France",17982,664034
"Josh Naylor","CLE",121,495,17,52,97,10,0.066666666,0.137373737,0.18141593,0.326203208,0.307522123,0.353535353,0.488938053,0.3535324135189684,0.346,127.03735666629375,-1.7964764097705483,14.239743651626952,-4.605759143829346,2.656873753189761,26,91,31,0,33,9,3,7,0,68,139,452,32,"Josh Naylor",18839,647304
"Chas McCormick","HOU",115,457,22,59,70,19,0.087527352,0.256017505,0.215880893,0.330827067,0.272952853,0.353070175,0.488833746,0.36203723531543164,0.341,133.2324821385811,0.03755133971571922,18.235044229605208,-0.7752515077590942,3.3070307037823214,28,69,17,2,40,0,11,2,1,117,110,403,32,"Chas McCormick",19599,676801
"Michael A. Taylor","MIN",129,388,21,48,51,13,0.067010309,0.335051546,0.222535212,0.27804878,0.219718309,0.277922077,0.442253521,0.3075469349885916,0.306,94.59946519231728,2.997205888386816,0.4864697512944445,6.055230259895325,1.9818662081727596,32,42,14,1,26,0,3,1,3,130,78,355,31,"Michael A. Taylor",11489,572191
"Patrick Wisdom","CHC",97,302,23,43,46,4,0.099337748,0.367549668,0.29477612,0.237037037,0.20522388,0.289036544,0.5,0.33302526497761675,0.339,111.35170643449969,-0.27122980589047074,3.9758121582519683,-7.597919344902039,0.6625102090866501,31,23,8,1,30,0,2,1,1,111,55,268,31,"Patrick Wisdom",13602,621550
"LaMonte Wade Jr.","SFG",135,519,17,64,45,2,0.146435452,0.183044315,0.160839161,0.289719626,0.256410256,0.372815533,0.417249417,0.34713334462139755,0.36,120.22787269700966,-1.4933757279068232,11.512393014876494,-10.960970640182495,1.8142550067692724,29,77,14,2,76,3,6,4,4,95,110,429,31,"LaMonte Wade Jr.",18126,664774
"Jesús Sánchez","MIA",125,402,14,43,52,3,0.094527363,0.266169154,0.197222223,0.320833333,0.252777777,0.326683291,0.45,0.33395061001181603,0.35,106.77651613508776,-0.2995453393086791,3.075277563295802,-2.7134687900543213,1.3987491007943078,25,51,23,3,38,1,2,1,1,107,91,360,31,"Jesus Sanchez",19913,660821
"Ryan Noda","OAK",128,495,16,63,54,3,0.155555555,0.343434343,0.177339901,0.346846846,0.229064039,0.363636363,0.40640394,0.3417060802340025,0.334,121.55259382088079,0.5109964590519667,13.294129872253993,-9.279124021530151,2.0965632387228053,27,54,22,1,77,1,10,2,0,170,93,406,31,"Ryan Noda",23312,676116
"CJ Abrams","WSN",151,614,18,83,64,47,0.052117263,0.19218241,0.1669627,0.279069767,0.245115452,0.299509001,0.412078152,0.30628167907592696,0.304,91.22964772585296,9.195254160556942,2.524055604583099,-0.3504905700683594,2.2980351278909605,22,86,28,6,32,2,13,3,3,118,138,563,31,"CJ Abrams",25768,682928
"Kerry Carpenter","DET",118,459,20,57,64,6,0.069716775,0.250544662,0.193779905,0.338028169,0.277511961,0.339869281,0.471291866,0.3471669535103597,0.336,122.57304747765323,0.10370028484612703,12.518378260054567,-7.237649738788605,2.0994181679366055,25,77,17,2,32,3,8,1,0,115,116,418,31,"Kerry Carpenter",25961,681481
"Carlos Santana","- - -",146,619,23,78,86,6,0.105008077,0.168012924,0.189090909,0.25526932,0.24,0.31825525,0.429090909,0.3233136384475597,0.308,100.49405787701296,0.5545372199267149,0.933404355736617,-7.237979412078857,1.4695648151813825,37,75,33,1,65,0,0,4,0,104,132,550,30,"Carlos Santana",2396,467793
"Brandon Belt","TOR",103,404,19,53,43,0,0.150990099,0.3490099,0.235988201,0.370165745,0.253687315,0.368811881,0.489675516,0.3690375660548435,0.336,137.88845223571215,-2.1757120778784156,16.165194885954,-8.346174359321594,2.16406398499271,35,44,23,0,61,1,2,2,0,141,86,339,30,"Brandon Belt",10264,474832
"Xander Bogaerts","SDP",155,665,19,83,58,19,0.084210526,0.165413533,0.154362416,0.3192389,0.285234899,0.350375939,0.439597315,0.3428031110225764,0.318,119.04400292067581,0.9204111103899777,16.609522361821334,7.035200595855713,4.611961456994559,30,118,31,2,56,0,7,6,0,110,170,596,30,"Xander Bogaerts",12161,593428
"Jorge Polanco","MIN",80,343,14,38,48,4,0.104956268,0.256559766,0.198675497,0.310344827,0.254966887,0.335276967,0.453642384,0.340127446561096,0.348,117.18173191190796,-0.16512640984728932,6.896319499223332,-4.651435852050781,1.3991986977078372,29,45,18,0,36,0,2,3,0,88,77,302,30,"Jorge Polanco",13152,593871
"Jeimer Candelario","- - -",140,576,22,77,70,8,0.092013888,0.220486111,0.21980198,0.291666666,0.251485148,0.335652173,0.471287128,0.3458680212497711,0.318,118.38144503044389,-0.17294448614120483,12.94363487073245,-0.06992101669311523,3.2362175942880853,29,63,39,3,53,1,13,4,0,127,127,505,30,"Jeimer Candelario",13621,600869
"Garrett Cooper","- - -",123,457,17,42,61,0,0.067833698,0.288840262,0.168246445,0.323636363,0.251184834,0.304157549,0.419431279,0.3125355818861162,0.318,94.2632771928222,-2.5429091998375952,-5.790778346665539,-5.606813669204712,0.4125660407944035,32,70,18,1,31,0,2,2,0,132,106,422,30,"Garrett Cooper",15279,643265
"Seth Brown","OAK",112,378,14,33,52,3,0.079365079,0.267195767,0.183673469,0.269565217,0.221574344,0.286472148,0.405247813,0.29775907780895844,0.322,91.09196314354125,-2.538529214914888,-6.573184018670859,-9.94989824295044,-0.35236286385655113,30,42,19,1,30,1,2,2,1,101,76,343,30,"Seth Brown",18171,664913
"Luke Raley","TBR",118,406,19,56,49,14,0.068965517,0.315270935,0.240896359,0.330188679,0.249299719,0.333333333,0.490196078,0.35253314677579906,0.327,129.13658177973497,2.022742801345885,16.196898926460385,-5.31521064043045,2.4763188836159524,28,44,23,3,28,0,18,2,1,128,89,357,30,"Luke Raley",19354,670042
"Nathaniel Lowe","TEX",161,724,17,89,82,1,0.128453038,0.227900552,0.152487961,0.328828828,0.261637239,0.360497237,0.4141252,0.340253044693754,0.339,116.61376610496129,-4.876663444098085,9.535833774646642,-7.802326202392578,2.6537631557997647,27,105,38,3,93,2,5,3,0,165,163,623,30,"Nathaniel Lowe",19566,663993
"Riley Greene","DET",99,416,11,51,37,7,0.084134615,0.274038461,0.158730159,0.384313725,0.288359788,0.348557692,0.447089947,0.3442904625374537,0.365,120.5792885330737,2.004291573073715,12.262139708765396,-2.9390452206134796,2.3551664074857337,22,75,19,4,35,0,1,2,0,114,109,378,30,"Riley Greene",25976,682985
"Spencer Steer","CIN",156,665,23,74,86,15,0.102255639,0.209022556,0.192439862,0.318396226,0.271477663,0.356390977,0.463917525,0.3548397187003516,0.333,116.9069019896074,-0.5464170472696424,13.382076207896468,-17.20499563217163,1.8729567777632323,25,95,37,3,68,0,11,4,0,139,158,582,30,"Spencer Steer",26323,668715
"Masataka Yoshida","BOS",140,580,15,71,72,8,0.058620689,0.139655172,0.156424581,0.316027088,0.288640595,0.337931034,0.445065176,0.33851500636544724,0.325,109.62718931419822,-1.9453990398906171,4.745124205671628,-18.49709129333496,0.6161512142441031,29,104,33,3,34,0,7,2,0,81,155,537,30,"Masataka Yoshida",31837,807799
"Byron Buxton","MIN",85,347,17,49,42,9,0.100864553,0.314121037,0.230263158,0.252747252,0.207236842,0.293948126,0.4375,0.3111950437227885,0.316,97.128049320727,3.7576773897744715,2.563581975612444,-8.641975402832031,0.5829289423872877,29,28,17,1,35,2,4,4,0,109,63,304,29,"Byron Buxton",14161,621439
"Dominic Smith","WSN",153,586,12,57,46,1,0.080204778,0.155290102,0.111954459,0.286384976,0.254269449,0.325938566,0.366223908,0.30643117957644994,0.32,91.32987049553259,-5.9115493837744,-12.205765612907998,-8.01313042640686,-0.029797518530190192,28,100,21,1,47,1,10,2,0,91,134,527,29,"Dominic Smith",15653,642086
"Jonah Heim","TEX",131,501,18,61,95,2,0.079840319,0.191616766,0.179431072,0.289017341,0.258205689,0.317365269,0.437636761,0.3238717488392083,0.324,105.25953087827847,-0.6519060195423663,2.5054046216453596,19.984639883041382,3.9594079015843633,28,72,28,0,40,2,1,3,0,96,118,457,29,"Jonah Heim",16930,641680
"Alex Bregman","HOU",161,724,25,103,98,3,0.127071823,0.120165745,0.178456592,0.26953125,0.262057877,0.363259668,0.440514469,0.35115803582374816,0.351,125.69187050422708,-4.152211788576096,18.13557111670669,2.2295714616775513,4.511663253445267,29,106,28,4,92,1,8,2,0,87,163,622,29,"Alex Bregman",17678,608324
"Ke'Bryan Hayes","PIT",124,525,15,65,61,10,0.053333333,0.198095238,0.182186235,0.314814814,0.27125506,0.308571428,0.453441295,0.32418883972950563,0.321,100.26782099356663,-0.1581543106585741,0.016035352024955873,13.936943411827087,3.1709630950881356,26,81,31,7,28,1,0,3,0,104,134,494,29,"Ke'Bryan Hayes",18577,663647
"Leody Taveras","TEX",143,554,14,67,67,14,0.063176895,0.211191335,0.154598825,0.317708333,0.266144814,0.312159709,0.420743639,0.3159099365102834,0.319,99.74102423411509,2.6918532010167837,2.519943070862026,2.4719448685646057,2.3961484422908925,24,88,31,3,35,0,1,4,3,117,136,511,29,"Leody Taveras",18900,665750
"Daulton Varsho","TOR",158,581,20,65,61,16,0.077452667,0.232358003,0.168880456,0.256,0.220113851,0.284974093,0.388994307,0.29256000492033357,0.302,84.88017826309598,2.3506738073192537,-8.175132682588814,9.012542486190796,2.0743940913357584,26,70,23,3,45,0,4,3,1,135,116,527,29,"Daulton Varsho",19918,662139
"Jazz Chisholm Jr.","MIA",97,383,19,50,51,22,0.067885117,0.308093994,0.207386363,0.31797235,0.25,0.303664921,0.457386363,0.325198130145747,0.307,100.90899214236536,3.833567890804261,4.264865808028834,1.4241274744272232,1.8655578102933281,25,55,12,2,26,0,2,2,1,118,88,352,29,"Jazz Chisholm Jr.",20454,665862
"Lars Nootbaar","STL",117,503,14,74,46,11,0.143141153,0.196819085,0.157276995,0.306962025,0.26056338,0.366533864,0.417840375,0.34419420206546786,0.356,117.7556161665934,1.84391438215971,12.90816975201796,0.41250085830688477,3.0333369017983287,25,73,23,1,72,2,1,3,1,99,111,426,29,"Lars Nootbaar",21454,663457
"Wander Franco","TBR",112,491,17,65,58,30,0.085539714,0.140529531,0.194570136,0.297222222,0.280542986,0.344195519,0.475113122,0.34886356577521466,0.364,126.59311475283064,2.9035464338958263,18.54882420055103,12.850873947143555,4.813589701205033,22,78,23,6,42,3,3,4,0,69,124,442,29,"Wander Franco",23667,677551
"Adam Duvall","BOS",92,353,21,45,58,4,0.062322946,0.31161473,0.284375,0.298969072,0.246875,0.303116147,0.53125,0.34740112840451975,0.304,115.78635527887626,0.8263528416864574,7.503472455491817,-4.971464276313782,1.4620966424981878,34,32,24,2,22,1,6,5,0,110,79,320,28,"Adam Duvall",10950,594807
"Jake Bauers","NYY",84,272,12,28,30,3,0.099264705,0.349264705,0.210743802,0.268115942,0.202479338,0.279411764,0.41322314,0.29746604513596087,0.336,86.93357981527036,-2.374172860290855,-6.632687085151182,-7.179243087768555,-0.4452395502371921,27,22,15,0,27,0,0,3,0,95,49,242,28,"Jake Bauers",15194,641343
"Brandon Lowe","TBR",109,436,21,58,68,7,0.114678899,0.272935779,0.212201592,0.275,0.23076923,0.327981651,0.442970822,0.33392042878570904,0.338,116.23569895923764,1.2362188259139657,9.718058472230641,3.9836583137512207,2.8603248919362176,28,50,15,1,50,0,6,3,0,119,87,377,28,"Brandon Lowe",18882,664040
"Edouard Julien","MIN",109,408,16,60,37,3,0.156862745,0.31372549,0.195266272,0.370558375,0.263313609,0.38083538,0.458579881,0.3659617376561833,0.345,135.08804534478705,-1.1861633127555251,15.967303908275625,-2.371336504817009,2.753833337199371,24,56,16,1,64,0,2,3,1,128,89,338,28,"Edouard Julien",27534,666397
"Wilmer Flores","SFG",126,454,23,51,60,0,0.09030837,0.138766519,0.224691358,0.285714285,0.283950617,0.35462555,0.508641975,0.36799263098908314,0.333,134.21160817613304,-3.120056998450309,16.1218362175043,-8.581761717796326,2.290813653698752,31,70,22,0,41,1,5,3,0,63,115,405,27,"Wilmer Flores",5827,527038
"Gary Sánchez","- - -",75,267,19,33,47,0,0.078651685,0.250936329,0.275,0.211538461,0.216666666,0.288389513,0.491666666,0.3294776689247246,0.343,110.10653655829232,-0.8200463145039976,2.522920539765901,4.890659764409065,1.6443209358917907,30,24,9,0,21,0,4,2,0,67,52,240,27,"Gary Sanchez",11442,596142
"C.J. Cron","- - -",71,278,12,38,37,0,0.061151079,0.233812949,0.186046512,0.284153005,0.248062015,0.294964028,0.434108527,0.3123457071592482,0.332,84.08334527084152,-3.9853057181462646,-9.340597975927661,-3.3579398915171623,-0.3219278644994855,33,40,12,0,17,0,1,2,0,65,64,258,27,"C.J. Cron",12546,543068
"Orlando Arcia","ATL",139,533,17,66,65,1,0.073170731,0.191369606,0.155737705,0.301075268,0.264344262,0.320825515,0.420081967,0.3213181553817377,0.307,99.74476247610708,-2.2937976284883916,-2.4623326612160437,8.127170443534851,2.3716082012501865,28,87,25,0,39,0,3,3,0,102,129,488,27,"Orlando Arcia",13185,606115
"Mitch Garver","TEX",87,344,19,45,50,0,0.127906976,0.238372093,0.22972973,0.312820512,0.27027027,0.37026239,0.5,0.3742335215646621,0.365,140.166379459422,-1.9314011484384537,14.62453366147902,-4.81822357326746,2.156631912983602,32,50,11,0,44,1,3,0,0,82,80,296,27,"Mitch Garver",15161,641598
"Ryan O'Hearn","BAL",112,368,14,48,60,5,0.040760869,0.222826086,0.190751445,0.339920948,0.289017341,0.321525885,0.479768786,0.33921512708272017,0.324,118.48730938288281,-0.9942657710053027,7.157545306493255,-4.3152756690979,1.544435045643861,29,63,22,1,15,2,3,3,1,82,100,346,27,"Ryan O'Hearn",16442,656811
"Jose Siri","TBR",101,364,25,58,56,12,0.054945054,0.357142857,0.272189349,0.268817204,0.221893491,0.26721763,0.49408284,0.31864430063683796,0.298,105.64747969408702,2.242210964206606,4.705348372405324,8.560597777366638,2.5701513857457234,27,35,13,2,20,0,2,3,1,130,75,338,27,"Jose Siri",17452,642350
"Zach McKinstry","DET",148,518,9,60,35,16,0.084942084,0.218146718,0.120689655,0.284057971,0.230603448,0.302325581,0.351293103,0.28896557857361876,0.312,82.23239876366637,1.0972452843561769,-9.930611989371462,3.2423488199710846,1.108073179340526,28,73,21,4,44,0,5,3,2,113,107,464,27,"Zach McKinstry",19392,656716
"Keibert Ruiz","WSN",136,562,18,55,67,1,0.055160142,0.103202846,0.14913958,0.262806236,0.26003824,0.307829181,0.40917782,0.31036640573525387,0.322,93.96798383676798,-5.571499067358673,-9.771189414483336,-14.238467693328857,-0.4891562010134519,24,94,24,0,31,1,6,2,0,58,136,523,27,"Keibert Ruiz",19610,660688
"Jonathan India","CIN",119,529,17,78,61,14,0.098298676,0.206049149,0.162995594,0.280597014,0.244493392,0.338374291,0.407488986,0.3272954142161263,0.339,98.44163615671042,2.6286673392169178,1.6073916517518123,-5.237689658999443,1.4311615714419372,26,71,23,0,52,0,16,7,0,109,111,454,27,"Jonathan India",21523,663697
"Alec Bohm","PHI",145,611,20,74,97,4,0.06873977,0.153846153,0.163082437,0.295555555,0.274193548,0.327332242,0.437275985,0.3292119661315543,0.343,105.64327993718072,-3.294464288279414,0.977142443755854,-7.146540641784668,1.4559264942184538,26,102,31,0,42,1,5,6,0,94,153,558,27,"Alec Bohm",21618,664761
