Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,Barrels,NameASCII,PlayerId,MLBAMID
"Ceddanne Rafaela","BOS",156,587,16,84,63,20,0.04770017,0.199318568,0.164835164,0.289156626,0.249084249,0.294520547,0.413919413,0.3065042726389349,0.30501882997277663,91.48703384452843,3.9308965019881725,-1.958781920817513,18.94165825843811,3.805052534586955,24,82,34,4,28,0,8,2,3,117,136,546,40,"Ceddanne Rafaela",24262,678882
"Brenton Doyle","COL",138,538,15,57,57,18,0.055762081,0.256505576,0.143426294,0.288951841,0.233067729,0.274253731,0.376494023,0.28211541017934455,0.29995956135153323,65.19035574944472,1.2842058297246695,-20.91186317556731,7.544458985328674,0.4637745267331793,27,77,23,2,30,0,0,4,2,138,117,502,40,"Brenton Doyle",25479,686668
"Andrew Vaughn","- - -",112,447,14,35,65,0,0.06935123,0.178970917,0.157635468,0.279874213,0.253694581,0.307174887,0.411330049,0.31118821736943025,0.34934259423225983,99.10267207349575,-2.3933894988149405,-2.7962305464486565,-6.639178037643433,0.5790627167252077,27,67,22,0,31,0,3,6,1,80,103,406,40,"Andrew Vaughn",26197,683734
"Alec Burleson","STL",139,546,18,54,69,5,0.071428571,0.144688644,0.169014085,0.311881188,0.28973843,0.342541436,0.458752515,0.3455924883319883,0.34478312476446543,124.47509791187049,-0.9687576983124018,14.869641551519543,-12.462360382080078,2.104955375361035,26,98,26,2,39,1,3,4,1,79,144,497,40,"Alec Burleson",27615,676475
"Kyle Manzardo","CLE",142,531,27,47,70,2,0.09039548,0.254237288,0.221276595,0.265175718,0.234042553,0.312617702,0.455319148,0.3294161449984026,0.3223478609312234,112.65081053203048,-0.5018714740872383,7.415580676990442,-14.162947535514832,1.1799122590454965,24,62,19,2,48,2,8,5,0,135,110,470,40,"Kyle Manzardo",29794,700932
"Ryan McMahon","- - -",154,586,20,62,53,3,0.119453924,0.322525597,0.166994106,0.293729372,0.214145383,0.312286689,0.381139489,0.3061282659188295,0.32171873850365207,86.33602902288065,0.5785420574247837,-8.892555229299235,8.148298144340515,1.940507788782516,30,65,23,1,70,1,4,3,0,189,109,509,39,"Ryan McMahon",15112,641857
"Bo Bichette","TOR",139,628,18,78,94,4,0.063694267,0.144904458,0.171821306,0.342436974,0.310996563,0.356687898,0.482817869,0.36087718320349915,0.35305656530918217,133.74225688817225,-3.2491707671433687,21.72587806720703,-5.9658355712890625,3.824348759479595,27,118,44,1,40,2,3,3,0,91,181,582,39,"Bo Bichette",19612,666182
"Addison Barger","TOR",135,502,21,61,74,4,0.071713147,0.241035856,0.210869566,0.284375,0.24347826,0.301397205,0.454347826,0.3217406139767146,0.33082439338177505,106.7825389781929,-0.20093167759478092,3.8120630603678256,0.4004870653152466,2.1991070867377527,25,58,32,1,36,4,3,2,0,121,112,460,39,"Addison Barger",24598,680718
"Max Kepler","PHI",127,474,18,58,52,3,0.101265822,0.196202531,0.175059952,0.232258064,0.215827338,0.300211416,0.39088729,0.30049652216282297,0.3315995045197316,89.82443189670877,0.5621750615537167,-5.154338165834178,-4.658619731664658,0.6095739121274583,32,53,19,0,48,3,4,4,1,93,90,417,38,"Max Kepler",12144,596146
"Cody Bellinger","NYY",152,656,29,89,98,13,0.086890243,0.137195121,0.207482993,0.274058577,0.272108843,0.333841463,0.479591836,0.34747452362803105,0.32659346622858443,125.03422753309191,0.8563520591706038,20.212129036234412,5.105369567871094,4.900815837647617,29,101,25,5,57,1,2,9,0,90,160,588,38,"Cody Bellinger",15998,641355
"Andrew Benintendi","CHW",116,470,20,57,63,1,0.085106382,0.174468085,0.19047619,0.25,0.24047619,0.307036247,0.43095238,0.31687932070623887,0.3196951917422715,102.57290661205502,0.6161098778247833,2.0413710560969878,-16.513494968414307,0.17472285918415542,30,63,16,2,40,2,3,6,0,82,101,420,38,"Andrew Benintendi",17901,643217
"Jesús Sánchez","- - -",134,497,14,61,48,13,0.084507042,0.221327967,0.157427938,0.282674772,0.237250554,0.303822937,0.394678492,0.30433660637467136,0.32309532934619534,93.36182380308922,0.2120544295758009,-3.66790143111454,-2.933154582977295,1.0353656968281215,27,68,21,4,42,1,2,2,0,110,107,451,38,"Jesus Sanchez",19913,660821
"Miguel Vargas","CHW",138,569,16,80,60,6,0.098418277,0.175746924,0.166666666,0.260869565,0.234126984,0.316344463,0.40079365,0.31439264566491903,0.3187694012279242,100.85992923636091,-0.05429982766509056,0.5223969912657961,-6.901000738143921,1.351482373445518,25,68,32,2,56,0,6,3,0,100,118,504,38,"Miguel Vargas",20178,678246
"Logan O'Hoppe","LAA",119,451,19,35,43,2,0.053215077,0.308203991,0.158392435,0.266917293,0.212765957,0.257777777,0.371158392,0.27346640454398263,0.30078945583767364,71.7464247990253,-2.526789978146553,-17.545150581620977,-5.784281492233276,-0.7984111297801548,25,62,8,1,24,0,2,1,1,139,90,423,38,"Logan O'Hoppe",24729,681351
"Andy Pages","LAD",156,624,27,74,86,14,0.046474358,0.216346153,0.189328744,0.308235294,0.271944922,0.3125,0.461273666,0.33191527751011723,0.3159952701193891,113.46694603698575,0.591907225549221,10.551645254685164,8.404192179441452,4.063602695373638,24,103,27,1,29,0,8,6,0,135,158,581,38,"Andy Pages",24816,681624
"Gunnar Henderson","BAL",154,651,17,85,68,30,0.095238095,0.210445468,0.164644715,0.329439252,0.273830155,0.348694316,0.43847487,0.33939238232235575,0.34076161020073614,119.78289181549304,7.319387400522828,22.49839363861723,1.7415080070495605,4.772953520634417,24,102,34,5,62,6,7,5,0,137,158,577,38,"Gunnar Henderson",26289,683002
"José Ramírez","CLE",158,673,30,103,85,44,0.09806835,0.109955423,0.219224283,0.279352226,0.283305227,0.360119047,0.50252951,0.35964188603254466,0.3417029512845553,133.4721923751499,7.253701480105519,33.80414608113493,4.650142967700958,6.3047501561771355,32,101,34,3,66,22,8,5,0,74,168,593,37,"Jose Ramirez",13510,608070
"Ronald Acuña Jr.","ATL",95,412,21,74,42,9,0.172330097,0.247572815,0.227810651,0.358139534,0.289940828,0.417475728,0.517751479,0.4028523605243832,0.3969082925833908,161.08104296056186,1.9269025586545467,31.753098447962326,-11.196451663970947,3.5057078670128883,27,64,12,1,71,4,3,0,0,102,98,338,37,"Ronald Acuna Jr.",18401,660670
"Gavin Sheets","SDP",145,545,19,57,71,2,0.080733944,0.196330275,0.176829268,0.283783783,0.25203252,0.317431192,0.428861788,0.3230827439795522,0.3402852976894027,110.64586228243091,-1.558592863380909,5.317972125715397,-10.30584567785263,1.344934358512672,29,76,28,1,44,1,5,4,0,107,124,492,37,"Gavin Sheets",19901,657757
"Luis García Jr.","WSN",139,526,16,67,66,14,0.051330798,0.159695817,0.159836065,0.26952141,0.25204918,0.288973384,0.411885245,0.299975863411313,0.33926685711809695,91.09834515432694,-0.9294879548251629,-6.478947640510926,-3.842812180519104,0.7345323825609779,25,78,28,1,27,1,2,9,0,84,123,488,37,"Luis Garcia Jr.",20391,671277
"Jake Burger","TEX",103,376,16,43,53,1,0.031914893,0.247340425,0.182584269,0.272,0.235955056,0.268617021,0.418539325,0.2945635469352945,0.32448046258155333,88.86301295847078,-0.6840300392359495,-5.619495694721682,-7.908023089170456,-0.05971266487681337,29,52,15,1,12,0,5,3,0,93,84,356,37,"Jake Burger",22275,669394
"Brett Baty","NYM",130,432,18,53,50,8,0.076388888,0.25,0.180661577,0.303703703,0.254452926,0.313225058,0.435114503,0.3236704915416213,0.3338545333507449,110.61089182065844,0.5104899816215038,5.943366565238959,2.1659213304519653,2.300270074437522,25,67,13,2,33,0,2,3,0,108,100,393,37,"Brett Baty",26123,683146
"Drake Baldwin","ATL",124,446,19,56,80,0,0.085201793,0.152466367,0.195061728,0.289308176,0.274074074,0.340807174,0.469135802,0.3506518264255182,0.3532621785664238,125.32199832860624,-1.504999591037631,11.880267460061363,3.8860074877738953,3.1313336341760705,24,72,18,2,38,0,3,0,0,68,111,405,37,"Drake Baldwin",31539,686948
"Gleyber Torres","DET",145,628,16,79,74,4,0.135350318,0.160828025,0.131578948,0.284360189,0.255639097,0.358280254,0.387218045,0.331659921130557,0.3634899084647877,112.76113802846297,-3.3827963415533304,6.062631286450619,-2.53506076335907,2.572813789637554,28,98,22,0,85,0,4,7,0,101,136,532,36,"Gleyber Torres",16997,650402
"Mark Vientos","NYM",121,463,17,44,61,1,0.064794816,0.248380129,0.179245283,0.277027027,0.233490566,0.289416846,0.412735849,0.3034837439044763,0.3199655685260023,96.7823204814547,-0.39326993376016617,-2.1589742673089187,-9.170857667922974,0.4169331757887039,25,59,21,2,30,0,5,4,0,115,99,424,36,"Mark Vientos",22184,668901
"Lawrence Butler","ATH",152,630,21,83,63,22,0.093650793,0.284126984,0.170474517,0.303523035,0.233743409,0.305732484,0.404217926,0.31035382931779143,0.305299192190932,95.51550579704784,3.2752319034188986,-0.05463282545758252,-2.2160770893096924,1.986621401384793,24,80,30,2,59,0,0,0,2,179,133,569,36,"Lawrence Butler",22542,671732
"Brice Turang","MIL",156,659,18,97,81,24,0.100151745,0.227617602,0.147260274,0.356294536,0.287671232,0.359208523,0.434931506,0.34630487177793573,0.33523911337816076,123.56972992154685,2.6069400664418936,21.01611083893527,0.18592047691345215,4.412561336634772,25,120,28,2,66,1,2,5,2,150,168,584,35,"Brice Turang",22186,668930
"Brendan Donovan","STL",118,515,10,64,50,3,0.081553398,0.130097087,0.134782609,0.315245478,0.286956521,0.35282651,0.42173913,0.33701156775156654,0.34607920927159924,118.59689135104449,-0.5350975096225739,10.816102827742398,-0.024394989013671875,2.8572588162269703,28,90,32,0,42,3,7,4,2,67,132,460,35,"Brendan Donovan",24679,680977
"CJ Abrams","WSN",144,635,19,92,60,31,0.058267716,0.196850393,0.175862069,0.296127562,0.256896551,0.315457413,0.43275862,0.32365244561085393,0.30867956562253157,107.31756540218946,7.388906396925449,12.896153254367572,-3.272416114807129,3.1462575847017904,24,90,35,5,37,1,14,3,1,125,149,580,35,"CJ Abrams",25768,682928
"Jordan Beck","COL",148,588,16,62,53,19,0.073129251,0.295918367,0.157699443,0.351428571,0.257884972,0.316865417,0.415584415,0.3189856100326096,0.30164486088164866,90.44762839813002,-0.17956474050879478,-6.836628870348102,-4.205122232437134,0.8719249376481268,24,91,27,5,43,0,4,1,0,174,139,539,35,"Jordan Beck",31431,687597
"Jackson Holliday","BAL",149,649,17,70,55,17,0.086286594,0.215716486,0.133105802,0.290697674,0.242320819,0.314329738,0.375426621,0.3042718896895279,0.31325851558714873,95.58969877514491,-2.5992155484855175,-5.972752912342528,-4.270896077156067,1.237810470788405,21,101,21,3,56,1,6,1,0,140,142,586,35,"Jackson Holliday",31781,702616
"Giancarlo Stanton","NYY",77,281,24,36,66,0,0.103202846,0.34163701,0.321285141,0.338461538,0.273092369,0.35,0.59437751,0.3948756402580316,0.3544363028736321,157.68708286023326,-1.1643610764294863,17.941097784939398,-8.767995357513428,1.9282423962279993,35,36,8,0,29,3,1,1,0,96,68,249,34,"Giancarlo Stanton",4949,519317
"Will Smith","LAD",110,436,17,64,61,2,0.14678899,0.20412844,0.201657459,0.344827586,0.29558011,0.403669724,0.497237569,0.3892415171382071,0.37794396411413433,152.73726379964666,-2.896678475663066,24.355315754160987,1.6368111371994019,4.143524863564916,30,69,20,1,64,1,5,5,0,89,107,362,34,"Will Smith",19197,669257
"Iván Herrera","STL",107,452,19,54,66,8,0.095132743,0.185840707,0.180412371,0.314878892,0.283505154,0.373333333,0.463917525,0.36456602705613544,0.37088142702932314,137.47258212875454,0.6437517385929823,20.718322168462876,-9.666538387537003,2.6694070262520766,25,78,13,0,43,1,15,4,0,84,110,388,34,"Ivan Herrera",20599,671056
"Jonathan Aranda","TBR",106,422,14,56,59,0,0.097156398,0.253554502,0.172972973,0.408730158,0.316216216,0.393364928,0.489189189,0.38089629275133047,0.3819005305950458,146.04677466089927,-6.335110144689679,16.567461022034777,-6.318065643310547,2.53498131011817,27,81,22,0,41,3,8,3,0,107,117,370,34,"Jonathan Aranda",21837,666018
"Wilyer Abreu","BOS",115,417,22,53,69,6,0.095923261,0.242206235,0.222520107,0.276679841,0.246648793,0.317307692,0.4691689,0.33351583666464996,0.3353505006961869,110.09428943253836,-1.0246746689081192,3.9364984613085454,5.409557819366455,2.4249477530262484,26,53,17,0,40,5,0,3,1,101,92,373,34,"Wilyer Abreu",23772,677800
"J.T. Realmuto","PHI",134,550,12,57,52,8,0.063636363,0.234545454,0.12749004,0.321428571,0.256972111,0.315118397,0.384462151,0.3065890470777985,0.31617589240526633,93.99800739965843,0.6564305666834116,-3.256051419007923,5.283959150314331,2.079757284452362,34,90,26,1,35,1,9,3,0,129,129,502,33,"J.T. Realmuto",11739,592663
"Matt Chapman","SFG",128,535,21,76,61,9,0.13271028,0.235514018,0.198237885,0.270096463,0.231277533,0.340186915,0.429515418,0.33623319853111155,0.33971685059508133,118.30905700722285,0.8812074195593596,12.490719417518159,5.881547927856445,3.7009277209814315,32,59,23,2,71,1,6,4,0,126,105,454,33,"Matt Chapman",16505,656305
"Otto Lopez","MIA",143,594,15,66,77,15,0.074074074,0.138047138,0.121323529,0.264444444,0.246323529,0.304713804,0.367647058,0.2948251313253029,0.33001512430481994,86.20880953158606,0.7089054565876722,-9.000271293664202,11.800578594207764,2.3085655823899276,26,98,21,0,44,2,3,3,0,82,134,544,33,"Otto Lopez",19608,672640
"Jeremy Peña","HOU",125,543,17,68,62,20,0.064456721,0.171270718,0.172413793,0.345454545,0.304259634,0.363468634,0.476673427,0.3629105426647045,0.33391561136617287,135.11462301057807,4.280373398214579,26.75334042888811,10.448508739471436,5.718732663931365,27,101,30,2,35,2,12,2,1,93,150,493,33,"Jeremy Pena",21636,665161
"Geraldo Perdomo","ARI",161,720,20,98,100,27,0.130555555,0.115277777,0.172529313,0.302970297,0.289782244,0.389044943,0.462311557,0.3698901362224638,0.35617754119743916,137.98755046348717,3.7638498581945896,36.18048942538904,9.070749998092651,7.080748831098792,25,115,33,5,94,1,10,11,8,83,173,597,33,"Geraldo Perdomo",22799,672695
"Nick Castellanos","PHI",147,589,17,72,72,4,0.054329371,0.225806451,0.149908592,0.297766749,0.250457038,0.293718166,0.40036563,0.30037709336936574,0.3021466906675894,89.74261933234901,-1.8183890152722597,-8.978932289846053,-16.263622283935547,-0.5775908378454777,33,91,27,2,32,0,4,6,0,133,137,547,32,"Nick Castellanos",11737,592206
"Max Muncy","LAD",100,388,19,48,67,4,0.164948453,0.213917525,0.226837061,0.263888888,0.242811501,0.376288659,0.469648562,0.3660966017394486,0.37412570301115206,136.88225240877588,0.4304694999009371,17.391153667459676,-1.6031535863876343,2.936116273027204,34,45,10,2,64,2,6,5,0,83,76,313,32,"Max Muncy",13301,571970
"Mike Yastrzemski","- - -",147,558,17,68,46,7,0.129032258,0.193548387,0.169811321,0.263305322,0.232704402,0.332733812,0.402515723,0.3208266536610714,0.3293465215509588,105.9273420216054,1.7847214918583632,5.671889020396664,-1.485015869140625,2.3498261994559275,34,65,28,1,72,4,2,5,2,108,111,477,32,"Mike Yastrzemski",14854,573262
"Rowdy Tellez","- - -",112,312,17,34,49,1,0.054487179,0.266025641,0.214532872,0.255208333,0.228373702,0.275641025,0.442906574,0.3072449572575398,0.3284486257112943,100.63824575784206,-1.698617186397314,-1.4639160968143248,-8.655395150184631,0.06357314244022139,30,38,11,0,17,0,3,3,0,83,66,289,32,"Rowdy Tellez",15679,642133
"Harrison Bader","- - -",146,501,17,61,54,11,0.077844311,0.271457085,0.171875,0.359060402,0.276785714,0.347305389,0.448660714,0.346380784126099,0.2967016109244857,121.9372868346894,-1.0024063810706139,11.988297096094415,2.180666208267212,3.1913600703399476,31,82,24,1,39,0,11,3,0,136,124,448,32,"Harrison Bader",18030,664056
"Paul Goldschmidt","NYY",146,534,10,76,45,5,0.06741573,0.187265917,0.128834356,0.325459317,0.274028629,0.327683615,0.402862985,0.3161110693284314,0.3294777906578006,103.42911759869705,-2.5436293203383684,-0.3854068443564582,-10.345488429069519,0.7829138464614529,37,92,31,1,36,5,4,2,0,100,134,489,31,"Paul Goldschmidt",9218,502671
"Josh Naylor","- - -",147,604,20,81,92,30,0.079470198,0.137417218,0.167587477,0.314606741,0.2946593,0.353333333,0.462246777,0.3507002030042994,0.3347388387728138,127.55957763351991,0.5755789838731289,20.25301528457304,-9.853781819343567,3.1448506626374853,28,110,29,1,48,4,4,5,0,83,160,543,31,"Josh Naylor",18839,647304
"Lourdes Gurriel Jr.","ARI",129,546,19,52,80,10,0.056776556,0.139194139,0.17,0.253623188,0.248,0.294871794,0.418,0.3066032725376087,0.3143736895392923,94.63401352769503,-0.6743431314826012,-4.146796497086656,-6.750467598438263,0.7437338909432876,31,79,24,2,31,0,6,9,0,76,124,500,31,"Lourdes Gurriel Jr.",19238,666971
"Kody Clemens","- - -",119,386,19,46,52,5,0.075129533,0.240932642,0.221264367,0.231092436,0.212643678,0.28125,0.433908045,0.3066799095965552,0.3308261473765548,95.06345515948595,1.600177526473999,-0.6525278824087177,1.1706700753420591,1.411729608428323,29,39,12,4,29,1,5,2,2,93,74,348,31,"Kody Clemens",20572,665019
"Gabriel Arias","CLE",129,471,11,44,54,8,0.05732484,0.343949044,0.143518518,0.319391634,0.219907407,0.274468085,0.363425925,0.2776332849632702,0.286237606870086,76.97953615359889,0.2825867123901844,-12.49672760538148,6.905517339706421,1.0868736006025062,25,57,25,2,27,1,7,4,1,162,95,432,31,"Gabriel Arias",22563,672356
"Matt Wallner","MIN",104,392,22,47,40,4,0.117346938,0.290816326,0.261904762,0.227722772,0.202380952,0.311224489,0.464285714,0.33423137467126457,0.3267594749665321,114.02534523103958,-0.8671939205378294,5.612764243868288,-5.827508866786957,1.3587048577770982,27,27,16,3,46,0,8,2,0,114,68,336,31,"Matt Wallner",26466,670242
"Jose Altuve","HOU",155,654,26,80,77,10,0.084097859,0.166666666,0.176870748,0.2832244,0.265306122,0.329249617,0.44217687,0.33135664582620433,0.29977445292878185,113.37832433817539,-1.4102975074201822,8.90191950369436,-10.537451267242432,2.136139254173373,35,105,24,1,55,5,4,6,1,109,156,588,30,"Jose Altuve",5417,514888
"Andrew McCutchen","PIT",135,551,13,51,57,1,0.121597096,0.214156079,0.1278826,0.28939828,0.23899371,0.333333333,0.36687631,0.3089256097069558,0.33279043126989294,95.32560714123179,-4.265718640759587,-7.318326474839308,-12.222787380218506,-0.12361941606862836,38,79,22,0,67,5,2,3,0,118,114,477,30,"Andrew McCutchen",9847,457705
"Romy Gonzalez","BOS",96,341,9,47,53,6,0.052785923,0.237536656,0.177777778,0.378260869,0.304761904,0.343108504,0.482539682,0.35186136066913604,0.34415154471158277,122.73183436412653,-1.963550640270114,7.172561817715,-4.670482397079468,1.4570412030378046,28,61,23,3,18,1,3,5,0,81,96,315,30,"Romy Gonzalez",21562,663853
"Daniel Schneemann","CLE",131,422,12,48,41,9,0.090047393,0.277251184,0.147757256,0.262948207,0.205804749,0.282660332,0.353562005,0.28045916401204607,0.29661859393690193,78.92617847580267,1.013264549896121,-9.46835334336791,8.001175880432129,1.3362292777723426,28,47,18,1,38,1,3,1,1,117,78,379,30,"Daniel Schneemann",25180,682177
"Dillon Dingler","DET",126,469,13,54,57,0,0.049040511,0.234541577,0.147126437,0.345047923,0.278160919,0.326923076,0.425287356,0.3261193729009751,0.3512107619911816,108.94446170022889,-0.18500624038279057,4.759234699108752,18.751434803009033,4.057315840347965,26,85,21,2,23,2,9,1,0,110,121,435,30,"Dillon Dingler",27464,693307
"Austin Wells","NYY",126,448,21,51,71,5,0.066964285,0.263392857,0.216957606,0.245421245,0.219451371,0.275167785,0.436408977,0.3022235233245013,0.29333195023472536,93.86250687821568,-0.574675502255559,-3.815396232851259,18.15159171819687,3.044687550224804,25,44,22,1,30,0,5,11,0,118,88,401,30,"Austin Wells",27562,669224
"Mookie Betts","LAD",150,663,20,95,82,8,0.092006033,0.102564102,0.147707979,0.258317025,0.258064516,0.325791855,0.405772495,0.31784157628551374,0.329853998550669,103.82600808653768,-0.3295154348015785,2.676932019434138,8.649715423583984,3.4158025375217655,32,107,23,2,61,2,3,10,0,68,152,589,29,"Mookie Betts",13611,605141
