Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,Age,1B,2B,3B,BB,IBB,HBP,SF,SH,SO,H,AB,NameASCII,PlayerId,MLBAMID
"Corey Dickerson","WSN",50,152,2,12,17,0,0.046052631,0.184210526,0.104166666,0.295652173,0.25,0.282894736,0.354166666,0.27697801472325073,0.288,71.58493487931716,-2.301657186355442,-7.6523584138770415,-3.3632383346557617,-0.5834305539605458,34,26,7,1,7,0,0,1,0,28,36,144,"Corey Dickerson",10762,572816
"Luis Urías","- - -",52,177,3,18,18,0,0.118644067,0.231638418,0.104166667,0.25,0.194444444,0.337142857,0.298611111,0.29781178644725254,0.297,82.99552655227595,-0.8945564283058047,-4.613337606466262,-1.6285259425640106,-0.018747234852773798,26,19,6,0,21,0,10,0,0,41,28,144,"Luis Urias",16622,649966
"Nelson Cruz","SDP",49,152,5,9,23,1,0.039473684,0.302631578,0.153846154,0.322580645,0.244755244,0.282894736,0.398601398,0.29086459117219937,0.297,84.22524114893949,-0.32614394882693887,-3.2966112410799124,-4.545610427856445,-0.2669895186832766,42,24,5,1,6,1,2,1,0,46,35,143,"Nelson Cruz",2434,443558
"Cam Gallagher","CLE",56,149,0,6,7,0,0.026845637,0.308724832,0.041958042,0.183673469,0.125874125,0.154362416,0.167832167,0.1447156127667267,0.173,-17.69814509600311,-0.21567849209532142,-21.228698071800657,9.207862734794617,-0.6884332630907025,30,12,6,0,4,0,1,1,0,46,18,143,"Cam Gallagher",12981,595956
"Riley Adams","WSN",44,158,4,8,21,0,0.069620253,0.284810126,0.202797203,0.368421052,0.272727272,0.331210191,0.475524475,0.3444630199936545,0.281,116.8258144508497,0.012847973499447107,3.306302263296975,-4.406385205686092,0.42564933974839547,27,20,13,2,11,0,2,1,1,45,39,143,"Riley Adams",19864,656180
"Blake Perkins","MIL",67,168,4,28,20,5,0.136904761,0.273809523,0.132867133,0.29032258,0.216783216,0.325301204,0.349650349,0.3034892344331167,0.279,88.61777470452836,0.7815628494136035,-1.5873818202659828,6.154442548751831,1.024645461886951,26,20,7,0,23,0,0,0,2,46,31,143,"Blake Perkins",19921,663368
"Jose Miranda","MIN",40,152,3,12,13,0,0.059210526,0.157894736,0.091549296,0.234782608,0.211267605,0.263157894,0.302816901,0.25180791632125255,0.281,55.965529582283565,0.06751476088538766,-7.952385068851605,-4.1186114847660065,-0.6831616356448698,25,23,4,0,9,0,1,0,0,24,30,142,"Jose Miranda",20538,669304
"Michael Toglia","COL",45,152,4,18,9,1,0.065789473,0.328947368,0.120567376,0.218390804,0.163120567,0.22368421,0.283687943,0.22549827592937569,0.255,23.532040754154824,-0.5757204643450677,-14.975025961800952,-1.5255643129348755,-1.1303804058959581,24,14,5,0,10,0,1,0,0,50,23,141,"Michael Toglia",25845,669911
"Kody Clemens","PHI",49,148,4,15,13,0,0.054054054,0.27027027,0.136690647,0.294736842,0.230215827,0.277027027,0.366906474,0.28073791192995534,0.271,73.14704111062397,0.2135654864832759,-4.709916125178954,-0.04846620559692383,0.02697015100626332,27,21,7,0,8,0,1,0,0,40,32,139,"Kody Clemens",20572,665019
"Enmanuel Valdez","BOS",49,149,6,17,19,5,0.053691275,0.248322147,0.18705036,0.322916666,0.26618705,0.31081081,0.45323741,0.3281502566627554,0.305,102.44315410507905,0.5933164954185486,1.0295004726969392,-2.287395656108856,0.38482024127088377,24,23,8,0,8,0,1,0,0,37,37,139,"Enmanuel Valdez",21716,665839
"Rougned Odor","SDP",59,157,4,21,18,2,0.108280254,0.235668789,0.152173913,0.24742268,0.20289855,0.299363057,0.355072463,0.29127801869325576,0.32,84.50239641649449,0.9406175734475255,-2.0736559447544267,0.24538713693618774,0.34964819310467565,29,15,9,0,17,0,2,0,0,37,28,138,"Rougned Odor",12282,596059
"Jonathan Schoop","DET",55,151,0,15,7,0,0.086092715,0.245033112,0.058823529,0.287128712,0.213235294,0.278145695,0.272058823,0.24854369945084023,0.276,54.2151083160851,-0.5798283396288753,-8.86366861893445,0.7172297537326813,-0.2952390734232183,31,21,8,0,13,0,0,2,0,37,29,136,"Jonathan Schoop",11265,570731
"Carson Kelly","- - -",52,151,2,13,13,1,0.092715231,0.264900662,0.080882353,0.27368421,0.205882352,0.278145695,0.286764705,0.25498613537542075,0.245,56.277953038775806,-0.7217230838723481,-8.790693227640867,4.451982319355011,0.0811225919236975,28,21,5,0,14,0,0,1,0,40,28,136,"Carson Kelly",13620,608348
"Kevin Smith","OAK",49,146,5,15,11,1,0.034246575,0.349315068,0.14074074,0.253164556,0.185185185,0.219858156,0.325925925,0.23632361533793997,0.237,48.509697469948605,-0.4047957519069314,-9.412432781575689,-0.4247673749923706,-0.4809601966643625,26,16,4,0,5,0,1,0,5,51,25,135,"Kevin Smith",20242,675656
"Willie Calhoun","NYY",44,149,5,16,16,0,0.093959731,0.134228187,0.164179104,0.245454545,0.23880597,0.308724832,0.402985074,0.3069208115339279,0.305,93.48688564950112,-0.33247280260547996,-1.4952795678290087,-4.965278267860413,-0.13397628122983432,28,20,7,0,14,1,0,1,0,20,32,134,"Willie Calhoun",17838,641432
"AJ Pollock","- - -",54,144,5,15,15,0,0.0625,0.222222222,0.142857143,0.173469387,0.165413533,0.215277777,0.308270676,0.22730296808812353,0.267,45.190949111288774,-0.5167019972577691,-10.115139738516447,-2.3571516945958138,-0.7507914978842918,35,13,4,0,9,0,0,2,0,32,22,133,"AJ Pollock",9256,572041
"Miles Mastrobuoni","CHC",61,149,1,24,5,13,0.087248322,0.2147651,0.060150376,0.31,0.240601503,0.308219178,0.300751879,0.2754492396361207,0.299,72.75365019600538,1.723886241670698,-3.305477590799076,-0.785982757806778,0.09686221625955398,27,26,5,0,13,0,0,0,3,32,32,133,"Miles Mastrobuoni",20017,670156
"Jose Barrero","CIN",46,149,2,15,17,3,0.10067114,0.295302013,0.105263158,0.306818181,0.218045112,0.295302013,0.32330827,0.27627532794171533,0.277,64.23857771993336,-0.2982570258900523,-6.899405624029128,-2.992829918861389,-0.4815765947377175,25,19,8,0,15,0,0,1,0,44,29,133,"Jose Barrero",23378,676480
"Miguel Amaya","CHC",53,156,5,17,18,0,0.076923076,0.256410256,0.145038167,0.264367816,0.213740458,0.329032258,0.358778625,0.31032650970643566,0.332,96.13482011238278,-0.2984374100342393,-1.0454239344968435,2.66525799036026,0.6900961254096264,24,19,4,0,12,0,11,1,1,40,28,131,"Miguel Amaya",21693,665804
"Austin Wynns","- - -",51,145,1,11,10,1,0.062068965,0.268965517,0.069230769,0.285714285,0.207692307,0.267605633,0.276923076,0.2452995218861271,0.224,38.4857580982942,-0.19076753268018365,-11.271697565674836,7.8787663308903575,0.15296470931074044,32,20,6,0,9,0,2,1,3,39,27,130,"Austin Wynns",15271,642851
"Austin Nola","SDP",52,154,1,9,8,0,0.116883116,0.201298701,0.046153846,0.183673469,0.146153846,0.26,0.192307692,0.21967792987823487,0.266,36.50282995855124,-0.15227190079167485,-12.2664386875359,-1.968928337097168,-0.897721459765616,33,15,3,0,18,0,2,0,4,31,19,130,"Austin Nola",15941,543592
"Omar Narváez","NYM",49,146,2,12,7,0,0.09589041,0.184931506,0.0859375,0.245098039,0.2109375,0.28275862,0.296875,0.2594508286180167,0.31,63.00190487202443,-0.4409611402079463,-7.132880183522443,2.547520399093628,0.03744698452260303,31,20,5,0,14,0,0,3,1,27,27,128,"Omar Narvaez",13338,553882
"Billy McKinney","NYY",48,147,6,19,14,1,0.115646258,0.265306122,0.1796875,0.273809523,0.2265625,0.319727891,0.40625,0.31474910819367186,0.346,98.91284965675777,0.28409054316580296,0.09260344388104436,-3.318002939224243,0.18177657402732084,28,19,3,1,17,1,1,1,0,39,29,128,"Billy McKinney",15654,641856
"Wil Myers","CIN",37,141,3,11,12,2,0.085106382,0.340425531,0.094488189,0.272727272,0.188976377,0.257142857,0.283464566,0.2427147362913404,0.249,41.74008817962263,0.18477376084774733,-9.991936113959538,-2.1779631078243256,-0.7358056970407463,32,18,3,0,12,0,0,1,1,48,24,127,"Wil Myers",10047,571976
"Parker Meadows","DET",37,145,3,19,13,8,0.117241379,0.255172413,0.136,0.302325581,0.232,0.331034482,0.368,0.30807118862867355,0.325,95.47491587834091,1.9247507816180587,1.1385612844551913,3.555328667163849,0.9646192814366294,23,20,4,2,17,1,2,1,0,37,29,125,"Parker Meadows",23800,678009
"Tyler Soderstrom","OAK",45,138,3,9,7,0,0.079710144,0.311594202,0.08,0.2125,0.16,0.231884057,0.24,0.21563454987346262,0.276,34.169652702444466,-0.33223325200378895,-11.217468291248922,-3.3786020278930664,-0.9828990505107348,21,16,1,0,11,0,1,1,0,43,20,125,"Tyler Soderstrom",27467,691016
"Mike Zunino","CLE",42,140,3,11,11,0,0.107142857,0.435714285,0.129032258,0.316666666,0.177419354,0.271428571,0.306451612,0.2605257749557495,0.24,62.57241681864329,-1.4272323045879602,-7.705681700546106,-0.14390727877616882,-0.30330773278785467,32,12,7,0,15,0,1,0,0,61,22,124,"Mike Zunino",13265,572287
"Dairon Blanco","KCR",69,138,3,19,18,24,0.072463768,0.239130434,0.193548387,0.329545454,0.258064516,0.323529411,0.451612903,0.33302044079584237,0.304,107.13861401694795,2.9731161473318934,4.15350626555042,2.5056023597717285,1.1366142945821436,30,18,7,4,10,0,2,0,2,33,32,124,"Dairon Blanco",19779,680118
"David Villar","SFG",46,140,5,15,12,1,0.078571428,0.321428571,0.169354839,0.173333333,0.14516129,0.235714285,0.314516129,0.24442685885088786,0.306,51.375069984156674,-0.3405221486464143,-8.773976195369778,1.3844316005706787,-0.2625089471030514,26,7,6,0,11,0,4,1,0,45,18,124,"David Villar",24782,681584
"Lawrence Butler","OAK",42,129,4,10,10,0,0.031007751,0.271317829,0.130081301,0.258823529,0.211382113,0.240310077,0.341463414,0.25105971652407977,0.289,58.72361221010644,-0.27821976179257035,-6.658268150228264,0.30756765604019165,-0.19151210594281598,22,18,4,0,4,0,1,1,0,35,26,123,"Lawrence Butler",22542,671732
"Ryan McKenna","BAL",89,139,2,23,18,5,0.064748201,0.287769784,0.106557377,0.353658536,0.25409836,0.31617647,0.360655737,0.29831961849156546,0.276,90.1417359690465,0.5856749685481191,-1.0562292704246725,-1.279873937368393,0.24305876845453822,26,22,7,0,9,0,3,2,3,40,31,122,"Ryan McKenna",19928,663630
"Masyn Winn","STL",37,137,2,8,12,2,0.0729927,0.189781021,0.065573771,0.195876288,0.172131147,0.229629629,0.237704918,0.21079898233766908,0.25,28.32957186323547,0.1802056352607906,-11.983867534388889,-0.8349112272262573,-0.8140634288633304,21,17,2,0,10,0,0,3,2,26,21,122,"Masyn Winn",27479,691026
"Matthew Batten","SDP",43,139,2,19,11,2,0.122302158,0.215827338,0.1,0.329545454,0.258333333,0.355072463,0.358333333,0.32119894977928937,0.27,104.56091511272147,-0.22754078870639205,0.5578489944803409,-1.1744499653577805,0.40948379976450866,28,23,6,0,17,0,1,0,1,30,31,120,"Matthew Batten",20157,676946
"Brett Wisely","SFG",51,131,2,10,8,2,0.06870229,0.305343511,0.091666666,0.240506329,0.175,0.23076923,0.266666666,0.22188952290094816,0.238,36.26639662051166,-0.6213648938573897,-10.96464359379323,2.6537773609161377,-0.3848752807636673,24,14,5,0,9,0,0,1,1,40,21,120,"Brett Wisely",27735,689172
"Davis Schneider","TOR",35,141,8,23,20,1,0.14893617,0.304964539,0.327586207,0.369230769,0.275862068,0.404255319,0.603448275,0.4237777472387814,0.355,175.83007169197728,-0.278875594958663,12.532423119438667,1.8273052871227264,1.9147744402926368,24,11,12,1,21,0,4,0,0,43,32,116,"Davis Schneider",23565,676914
"Nick Gonzales","PIT",35,128,2,12,13,0,0.046875,0.28125,0.139130434,0.278481012,0.208695652,0.267716535,0.347826086,0.2683430393849771,0.257,62.82968021193296,-0.4418345266021788,-6.336032584759466,1.0793602168560028,-0.09048351231859258,24,13,8,1,6,0,4,2,1,36,24,115,"Nick Gonzales",27490,693304
"Rafael Ortega","NYM",47,136,1,16,8,6,0.147058823,0.242647058,0.052631579,0.3,0.219298245,0.34074074,0.271929824,0.2882422813662776,0.283,82.3032391647964,1.2385012516751885,-1.743110887172178,-0.2569672465324402,0.26136209941540356,32,21,3,0,20,0,1,0,1,33,25,114,"Rafael Ortega",10323,542364
"Noelvi Marte","CIN",35,123,3,15,15,6,0.06504065,0.203252032,0.140350877,0.38372093,0.315789473,0.365853658,0.45614035,0.35738045849451205,0.34,118.61017373997097,-0.18176959874108434,2.65401994574225,-1.1986909210681915,0.5618791423558791,21,26,7,0,8,0,1,0,0,25,36,114,"Noelvi Marte",26517,682622
"Garrett Stubbs","PHI",41,125,1,15,12,2,0.072,0.232,0.079646017,0.26506024,0.203539823,0.274193548,0.28318584,0.25214729241786465,0.207,53.980342241160216,0.9589630272239447,-6.167464213696958,-1.0253549963235855,-0.29371605241850735,30,17,4,1,9,0,2,0,1,29,23,113,"Garrett Stubbs",18067,596117
"Tucker Barnhart","CHC",47,123,1,6,9,1,0.097560975,0.341463414,0.055045871,0.313432835,0.201834862,0.284552845,0.256880733,0.24957622793631826,0.234,55.40879259729138,-1.0935458526946604,-7.888285197706608,5.874945163726807,0.21599212918432495,32,18,3,0,12,0,1,1,0,42,22,109,"Tucker Barnhart",10200,571466
"Alfonso Rivas III","- - -",48,123,3,8,15,1,0.073170731,0.292682926,0.19266055,0.309859154,0.229357798,0.303278688,0.422018348,0.31285096582819205,0.282,93.5663632949874,-0.8331550867296755,-1.8135027157200203,-2.8068261947482824,-0.04397028885333562,26,11,10,1,9,0,3,1,1,36,25,109,"Alfonso Rivas III",21560,663845
"Nolan Schanuel","LAA",29,132,1,19,6,0,0.151515151,0.143939393,0.055045872,0.325842696,0.275229357,0.401515151,0.330275229,0.3364999740178348,0.346,112.23264933282182,-1.6025374606251717,0.332222252820618,-4.704960346221924,0.01599894201344193,21,26,3,0,20,1,3,0,0,19,30,109,"Nolan Schanuel",33189,694384
"Avisaíl García","MIA",37,118,3,8,12,2,0.050847457,0.330508474,0.129629629,0.257575757,0.185185185,0.24137931,0.314814814,0.24101684559946474,0.291,44.47519116575789,0.04886709339916706,-8.067983223224804,-0.5241675972938538,-0.4569718038101792,32,13,3,1,6,1,2,0,0,39,20,108,"Avisail Garcia",5760,541645
"Luis Guillorme","NYM",54,120,1,12,9,0,0.083333333,0.233333333,0.102803738,0.29113924,0.224299065,0.288135593,0.327102803,0.26854053572711784,0.236,69.09550067179676,-0.20843366300687194,-4.80275551460159,-2.7401896119117737,-0.34557109054393087,28,16,6,1,10,1,0,1,2,28,24,107,"Luis Guillorme",16451,641645
"Victor Robles","WSN",36,126,0,15,8,8,0.087301587,0.142857142,0.065420561,0.359550561,0.29906542,0.385245901,0.364485981,0.3384637133996995,0.322,112.80397425031484,1.3110248469747603,3.309661257932028,-3.8657840490341187,0.37146700610012395,26,26,5,1,11,0,4,0,4,18,32,107,"Victor Robles",18363,645302
"Jacob Young","WSN",33,121,0,9,12,13,0.082644628,0.181818181,0.08411215,0.317647058,0.252336448,0.322033898,0.336448598,0.2943086932271214,0.279,83.20314748736173,3.7417400209233165,1.223879101549374,3.479232966899872,0.8789634113725754,23,19,7,1,10,0,1,0,3,22,27,107,"Jacob Young",29931,696285
"Jackie Bradley Jr.","KCR",43,113,1,10,6,0,0.044247787,0.256637168,0.076190476,0.173333333,0.133333333,0.1875,0.209523809,0.18048859547291482,0.246,1.415448601073373,-0.2435279549099505,-13.591641316458972,4.096116524189711,-0.55989854810368,33,8,5,0,5,0,2,0,1,29,14,105,"Jackie Bradley Jr.",12984,598265
"Yu Chang","BOS",39,112,6,12,18,4,0.026785714,0.303571428,0.190476191,0.169230769,0.161904761,0.2,0.352380952,0.2363149659200148,0.258,38.79010110716657,0.3141340119764209,-7.900198201102127,4.231952667236328,0.017758655737405024,27,9,2,0,3,0,2,0,2,34,17,105,"Yu Chang",14773,644374
"Ji Man Choi","- - -",39,117,6,12,13,0,0.085470085,0.299145299,0.221153846,0.169230769,0.163461538,0.239316239,0.384615384,0.266868715102856,0.349,64.04812192990344,-0.0981526910327375,-5.309210629148632,-3.5587196052074432,-0.48786010929362866,32,6,5,0,10,0,1,2,0,35,17,104,"Ji Man Choi",5452,596847
"Jesús Aguilar","OAK",36,115,5,8,9,0,0.069565217,0.269565217,0.163461538,0.260869565,0.221153846,0.280701754,0.384615384,0.28151792766792433,0.247,79.834865982818,-1.5748345875181258,-4.353469776123282,-2.776143401861191,-0.31712669996232035,33,16,2,0,8,2,1,1,0,31,23,104,"Jesus Aguilar",11342,542583
"Jared Walsh","LAA",39,116,4,10,11,0,0.094827586,0.387931034,0.153846153,0.163636363,0.125,0.215517241,0.278846153,0.22228492950570994,0.225,33.067698444223346,-0.12378671998158097,-9.426857529599316,-3.242711663246155,-0.8661327477423438,29,5,4,0,11,0,1,0,0,45,13,104,"Jared Walsh",18607,665120
"Josh Harrison","PHI",41,114,2,8,10,0,0.026315789,0.175438596,0.08737864,0.228915662,0.203883495,0.263157894,0.291262135,0.24827893522747777,0.278,51.387056798138744,0.17744931066408753,-6.688098958156474,-3.434172835201025,-0.6231047298331284,35,16,3,0,3,0,6,2,0,20,21,103,"Josh Harrison",8202,543281
"René Pinto","TBR",39,105,6,10,16,0,0.019047619,0.323809523,0.203883495,0.317460317,0.252427184,0.266666666,0.456310679,0.3061979623067947,0.329,97.02064977995818,-1.1054462757892907,-1.4802841226266799,1.791271448135376,0.3905861321094237,26,17,3,0,2,0,0,0,0,34,26,103,"Rene Pinto",19859,650907
"Jose Herrera","ARI",43,120,0,15,7,1,0.108333333,0.25,0.04950495,0.291666666,0.207920792,0.295652173,0.257425742,0.25553156552107437,0.26,55.19824118375529,-1.1680984455160797,-7.8284134156248815,-1.4662857055664062,-0.5202516226975604,26,16,5,0,13,0,0,1,5,30,21,101,"Jose Herrera",17040,645444
"Ronny Mauricio","NYM",26,108,2,11,9,7,0.064814814,0.287037037,0.099009901,0.338235294,0.247524752,0.296296296,0.346534653,0.2835439934774681,0.287,79.15358131534761,1.4168728226795793,-1.3722887258037013,0.4428221061825752,0.273249209123712,22,19,4,0,7,0,0,0,0,31,25,101,"Ronny Mauricio",23698,677595
"David Fry","CLE",58,113,4,12,15,2,0.07079646,0.265486725,0.178217822,0.298507462,0.237623762,0.31858407,0.415841584,0.32128946549069565,0.329,104.68906263843581,-0.1411216026172042,0.49376630597581705,-5.317841291427612,-0.09407324348727676,27,14,6,0,8,0,4,0,0,30,24,101,"David Fry",24934,681807
"Alika Williams","PIT",46,112,0,7,6,0,0.080357142,0.3125,0.049504951,0.303030303,0.198019801,0.27027027,0.247524752,0.23825213715836807,0.244,42.65721555288654,-0.40727144991979003,-8.363646706617544,1.056471735239029,-0.34916684992616576,24,15,5,0,9,0,1,0,1,35,20,101,"Alika Williams",27604,675961
"Tyler Nevin","DET",41,111,2,11,10,0,0.108108108,0.225225225,0.115789473,0.246376811,0.2,0.306306306,0.315789473,0.2820735713383099,0.305,77.45539747948642,-1.017672697082162,-4.01613186983035,-4.708545565605164,-0.4898806278315817,26,13,3,1,12,0,3,1,0,25,19,95,"Tyler Nevin",17893,663527
"Eric Hosmer","CHC",31,100,2,7,14,0,0.06,0.25,0.095744681,0.298507462,0.234042553,0.28,0.329787234,0.2691801345348358,0.247,68.550941345764,-0.1855384479276836,-4.081602681509537,-2.1431321799755096,-0.2818878816813415,33,17,3,0,6,0,0,0,0,25,22,94,"Eric Hosmer",3516,543333
"Romy Gonzalez","CHW",44,97,3,11,14,7,0.020618556,0.37113402,0.182795699,0.272727272,0.193548387,0.208333333,0.376344086,0.24437189102172852,0.269,49.63063448920751,2.0138053889386356,-3.8404382505271757,-2.684058830142021,-0.3184275063543177,26,9,4,2,2,0,0,1,1,36,18,93,"Romy Gonzalez",21562,663853
"Everson Pereira","NYY",27,103,0,6,10,4,0.077669902,0.388349514,0.043010753,0.264150943,0.150537634,0.233009708,0.193548387,0.20213248081577634,0.27,20.855796720406143,0.477022098377347,-9.290601479677974,-0.09556317329406738,-0.5832386903962801,22,10,4,0,8,0,2,0,0,40,14,93,"Everson Pereira",23695,677592
"Richie Palacios","STL",32,102,6,9,16,2,0.058823529,0.107843137,0.258064516,0.233766233,0.258064516,0.306930693,0.516129032,0.34632681442959473,0.305,119.1852857465488,0.3768773409537971,2.801180356143432,-2.440958261489868,0.3815241181453602,26,12,6,0,6,0,1,1,1,11,24,93,"Richie Palacios",24589,680700
"Dominic Fletcher","ARI",28,102,2,10,14,0,0.06862745,0.215686274,0.139784947,0.376811594,0.301075268,0.35,0.440860215,0.3396162914507317,0.263,111.56731079183402,-1.087869024835527,0.37380669898439955,1.760011464357376,0.5583826873538774,25,20,5,1,7,1,0,0,2,22,28,93,"Dominic Fletcher",26149,666150
"Jon Singleton","- - -",36,105,2,11,12,0,0.123809523,0.219047619,0.098901099,0.19402985,0.164835164,0.266666666,0.263736263,0.24391980568567911,0.298,51.132754835251696,-0.5720893475227058,-6.8607117045319,-1.85311334207654,-0.5105057699962554,31,10,3,0,13,0,0,1,0,23,15,91,"Jon Singleton",10441,572138
"Nick Gordon","MIN",34,93,2,13,7,0,0.010752688,0.118279569,0.142857143,0.179487179,0.175824175,0.184782608,0.318681318,0.21252242313778918,0.29,28.735893138258977,0.5172273092903197,-7.423977070373354,-0.5039607286453247,-0.4720732136143396,27,8,5,1,1,0,0,0,1,11,16,91,"Nick Gordon",16337,624503
"Michael Chavis","WSN",48,96,2,16,5,1,0.052083333,0.34375,0.098901099,0.357142857,0.241758241,0.28125,0.34065934,0.2731469850987196,0.255,69.01667324573026,0.11803999450057745,-3.566792395256612,1.5728322267532349,0.1264413163407502,27,17,3,0,5,0,0,0,0,33,22,91,"Michael Chavis",17321,656308
